case_id,gender,age,height_cm,weight_kg,bodyfat_percent,activity_level,goal_type,goal_delta_kg,goal_time_weeks,plan_id
bf7c2674-f925-4eaf-a4fb-f72913465d69,female,30,163,80.0,12.8,3,gain,5,6,78f7e371-21c7-4899-a7bd-73a17fca2113
7031a998-f3a2-4c06-a14e-7a6d4af2cd9b,female,54,156,56.9,11.1,4,gain,8,14,87fc32cf-5780-4b33-afb3-a8ecdeec7ef8
5d59cdf6-2caa-459e-af65-49e1128db4ca,male,22,197,99.1,27.6,5,gain,5,5,5292de78-90dd-436e-bee7-d1046788948d
d4b1247a-21ea-4ece-bb91-d7a651fae496,male,56,189,96.4,10.7,1,maintain,0,14,ec8b6eea-af92-4b89-a9be-1ac46065ea86
6c43aa7b-4ac7-44aa-812b-a2bc85404976,male,59,189,104.7,29.1,5,gain,3,16,c805a34c-7783-459f-ba16-bb1ca93dc74f
a1355e8c-5fb2-4635-91f1-f6e625624001,female,32,182,68.5,17.4,2,lose,-5,5,bc128e63-19de-4ca7-808e-26db18f572c5
71f4af07-be49-427f-b749-6b13bb5238b6,male,38,194,68.2,24.1,2,lose,-7,11,a7ebd67a-21bf-4fff-9e75-06364cb2e584
cc8455a8-cc47-4899-bd6d-a578a61f84da,female,39,170,107.0,15.1,2,maintain,0,13,290fb17a-046a-4a45-85b2-fd1a05b27fba
0b2aaa1a-1379-465d-bb87-37cbbcc75984,female,40,160,93.5,18.0,5,lose,-5,13,935f0d3e-83a7-4209-8d30-ee283f6513d3
1ebf343f-6628-4d60-a0aa-3dc3e88fbf37,female,38,199,105.9,23.5,3,gain,7,13,352371ae-2c49-4c54-a183-7101b67832e1
ab53c91e-e824-49e6-bdbe-dacf058ab45f,female,29,169,85.5,29.5,3,gain,4,4,8b4d71ef-e013-4e6c-8309-0d8f23747f4b
eb568634-60b7-4202-94cf-52cdfc88754f,male,35,155,77.4,23.7,4,maintain,0,15,396b024c-0382-474e-a1fb-be74a57675ff
16536ac9-8171-4eb6-b0c3-8bb903ff6edb,female,58,160,109.1,16.6,2,maintain,0,5,66ee4ec8-c0eb-4044-8228-6daa7e8a41c9
b0986ba1-4b05-4535-956a-aaa78ed09fff,male,54,199,56.4,20.4,4,gain,8,8,2a56ba6a-46de-4fdf-8ca5-ee10976336c1
697f81d3-96de-4826-8b7b-c5a675a7378e,male,47,151,83.2,11.7,3,maintain,0,13,ba216c09-5214-48f7-bb93-27fa081030af
4e653b98-f32a-4019-86b2-4156c61c6bda,female,49,179,67.7,17.0,2,maintain,0,12,6ea09776-cb57-491c-b697-8fcee34d49ad
43da9926-fc57-4994-b65e-3ad26bb18516,male,60,154,101.6,28.8,5,maintain,0,10,e9d55743-02fc-4e8a-b8dc-f19e2e7b2183
73e8003d-0e8c-45d8-82f6-588b7ce78302,male,32,154,102.8,18.5,5,lose,-2,15,0a1f59de-9446-4e44-a45e-5b3ca0bc3ac7
65735cd7-406d-4849-a6e9-2e7cdc3e3e53,male,52,172,87.2,0.0,4,maintain,0,14,a40e8b0a-fb0d-441a-9204-a6955937b3c0
1aee1ec9-f6be-4678-9563-0a82b4009dea,male,55,165,102.9,19.9,5,maintain,0,7,72422e63-d555-441f-ba4a-2436cdcb1011
029c8a56-bdd7-4062-9fe4-48b66e04a473,male,34,199,65.9,16.0,2,maintain,0,8,7267dd7a-3e63-4550-b002-1fe5208b8400
10aae7fb-0c34-47af-94ad-f92fe84299c5,female,24,189,60.6,11.7,4,maintain,0,11,1ea6b9fb-bb68-4372-bd85-f02313fa5ae1
b66086ac-1974-4c11-86fb-77e04966cdd8,male,26,170,102.5,19.2,4,gain,3,12,300396e2-961e-4532-b4de-ee6cd5935728
50719fce-136d-4c13-b0b6-7acf70fc7902,female,27,169,65.0,26.5,4,maintain,0,10,f7965f63-4597-4f5c-92ab-261063a2b504
e6fc119e-6a25-48b2-8dc0-d6f02f90561f,female,29,164,82.5,25.7,1,maintain,0,14,a715febc-c44a-48e3-9015-91de3b30474e
ca6d5ad6-9871-48c5-9e23-07251d926078,male,29,152,52.6,14.9,3,lose,-7,6,d06b0e3f-9265-4f10-ad97-6eecb7062a04
36eb343e-7b47-4b1d-86e9-16a5cce1675b,female,34,199,100.0,26.8,5,lose,-4,4,2f9e8626-2008-4d46-9abb-e19e2319a717
5b6feb23-7b42-4b84-8e92-106c59331bef,female,55,154,61.5,12.3,1,lose,-7,8,8e8820ce-a4a5-4cff-9a4d-8e6bb7c44a55
30b50898-4e1e-4dce-953b-e92c45c015e4,male,59,191,62.2,16.0,4,maintain,0,14,60d2c6d4-5c31-49c3-8608-0635d26b145a
6e959132-968a-46c3-b7b7-50d7dca57eec,female,54,173,106.1,17.8,3,maintain,0,8,8c2aa4a2-c8ae-42cf-995a-f78e55aeec9e
ce89e4a9-eeda-4ef2-9e66-95ff61b2e6d8,female,38,152,107.6,19.1,3,maintain,0,11,6258ef00-1f3c-41b0-9494-020bd5577104
02dd918a-93ac-40e2-92b7-e786f8f85736,male,24,164,75.2,28.3,5,lose,-5,16,c0a43eed-6ac3-4d76-a319-48eb7581e6aa
1f102c1e-a469-4f82-a33b-69431aa898cd,male,41,181,77.1,29.4,4,lose,-3,6,e49aff5f-47aa-41f5-b652-63a43cfc3cc9
3842a059-3858-4355-9f8a-561d60eebcb4,female,49,180,82.0,18.0,4,lose,-6,10,fc7ef3a6-09b4-43e5-9342-11079d64fc27
9e43dc50-5482-4378-9107-879a887070ec,male,59,191,56.3,21.5,3,lose,-5,8,53d8e0a9-8560-405e-abaf-663afbdaa88a
5d34dd7b-4775-453a-a9a3-38892cf26f4f,male,23,177,59.8,11.2,1,maintain,0,7,d9cd1dbb-e86b-4a2b-8462-401d4db67e83
a89b541c-0bf9-459c-afb6-06ed884a7d2c,female,20,154,89.0,26.6,5,gain,2,9,c78e9161-fade-43be-8fb4-5e147fce47a4
e8a2691a-d26d-473f-8519-9d074779086f,male,39,161,98.7,10.8,4,lose,-2,4,88685a1b-dc99-4873-8d14-aca87193e576
4bfb2e88-3ecc-4f54-af90-524947a360dc,female,41,175,108.8,11.5,1,maintain,0,15,054e7829-df7e-4bdc-821b-65d7af0bcf68
4a69fbb9-3dcc-4f36-8787-292e4cf5357b,female,43,200,55.0,0.0,2,gain,4,8,f1cfb389-878a-439e-8907-ab75af60342c
22e7d909-dc3e-42db-bb34-94493f468ef1,female,35,158,69.0,29.7,5,lose,-7,8,0d0ec6f6-1b21-455a-a7e4-91c8ae2b12aa
a4f5e40a-daaf-47b0-b2d7-6929c70e782f,female,55,200,82.7,28.1,2,lose,-3,10,37d2059d-74e8-4d65-9e65-38285fb0cf47
83f615b4-4cc7-406b-a0b8-ce5d704a3d4e,male,33,193,97.2,0.0,4,gain,6,5,4b58408e-2b86-4c70-a861-0ae7494204be
26b66382-1d6b-4677-a970-df3e49ef8de9,male,35,155,110.0,21.3,3,maintain,0,9,70391ed3-08f1-43df-acb4-a99c23bfe6ea
51b65405-c191-47cb-af41-e8ea8836009f,female,40,151,65.4,24.6,3,lose,-8,14,42c14755-3454-4b07-b9d7-faa13786e52b
9b16ad32-0567-4f60-8d53-52f3e37314ac,female,42,154,66.6,19.6,3,lose,-7,6,f66d9f01-d2f3-49b1-8414-34194b822daf
080dfa34-17bc-4601-9be8-9ab9f2a8abf6,male,57,188,58.6,24.0,1,gain,7,4,d2873c76-44ea-48cc-bc72-02d7dec6965f
75c162dd-cc9d-496f-b3ed-729b26f5fb0d,male,21,178,53.0,28.7,5,maintain,0,15,1d922fde-22f0-40c0-b769-7db565097ed0
86b7e34d-29c9-47ba-9b8d-754dbb95e24c,male,46,157,55.1,22.6,1,maintain,0,15,59b6e5a0-6b8b-404b-97e6-863682fe8fcd
34ac0a9a-b274-46c6-a9f2-e883ca02291d,male,34,183,92.4,24.4,1,maintain,0,7,94572ea9-48c3-45ad-b028-c4eceff63989
a4eb855e-ea71-4fe3-90a1-64f0950397aa,female,45,187,109.8,25.3,5,maintain,0,12,3abe5aa0-6f36-4318-ab4f-d6a7e5fe535d
9b75d7db-4cda-42c1-a995-5c3556aa0eb4,female,48,181,61.3,22.6,4,maintain,0,7,09ece9db-9951-4948-b79f-14fea7f0313b
a241fe9b-d0d9-4e52-a6aa-451e73c8c96e,male,51,187,70.5,25.0,1,lose,-2,5,91da75ec-ed05-4947-be3b-9fa9b769159b
7aab75a9-adb7-4da9-a6cb-5e1edac727bc,male,49,177,67.8,27.8,3,maintain,0,9,b5d6ff6e-175f-4ecf-ad26-f2e951458b06
07725e8e-c8ba-41f5-be5e-b90be22cbccb,female,39,176,69.6,0.0,4,maintain,0,9,c0b383f9-c7e4-44a6-a998-c3da4049ca3f
477e5b9f-7d19-40e1-9b0c-b9e903f7f49e,male,42,168,76.3,12.9,4,lose,-2,15,6cf22b18-49fe-43cd-8bf7-4eb34cb31add
4258228e-488b-4b0c-a31b-bd772ee597c4,female,48,150,83.2,10.8,4,lose,-2,16,07db23ba-5a34-4f26-a876-83552fe9bfb2
7d8d04d4-45fe-4316-a6f2-744ac7719496,male,34,184,77.1,27.2,3,maintain,0,11,f1189474-dde2-45ab-a22d-3be117266489
20230af0-d686-47ce-888e-0f506b13a61f,female,52,181,95.9,0.0,4,lose,-4,16,965b05ae-e2ad-4bba-9741-88bf107020d6
eefd12c3-754a-43b2-a925-64f0ac12b152,male,26,187,92.3,14.8,4,lose,-4,11,e985dd35-013b-4ce6-93a1-aff1c9291ee4
4570aa05-2f48-4ff1-853e-53cbd199ff75,female,24,153,64.3,23.9,1,gain,3,13,c5394f8c-b052-4fc4-a227-37afd3e830ca
3a0f1f48-416c-4a11-8e84-fb2c01b33007,male,35,174,94.8,29.2,3,maintain,0,13,43ca4226-663f-4895-b746-2896980f0356
1a48664e-9713-46d5-861b-83d6658378c7,female,29,166,66.6,23.0,3,lose,-2,8,b5fa124d-7115-4ffe-9844-63b0400efc61
b641dc31-2c3b-4205-addc-e529f6a940ab,female,57,178,58.4,19.5,5,lose,-4,15,f1cf4755-a2f3-4bb1-bc3f-1aaaf1d88742
c905e3ce-3dd5-4c45-8d52-cb5d51da7a39,male,27,150,70.8,26.2,2,maintain,0,5,4f21eafd-1ec3-4eae-976b-a87ddeee5f7e
4050593d-0bd7-462e-b92c-e3cab3e283d3,female,49,153,77.2,21.7,2,maintain,0,10,4b0599c4-29c5-4c9f-8645-54e26c41dddf
85ca6e68-031f-4506-ae03-9d90b2c9cf6e,male,58,163,89.5,29.3,4,lose,-2,4,7b629f6c-6c4b-42b4-bfa6-bcd174ed1887
0dd8e5dd-6a6c-4580-ba9b-2b88aced4de2,male,47,199,85.4,29.2,4,gain,3,7,df215ed2-d344-4152-904b-537b8786276d
8d3d5c9c-7821-459f-876a-dee1ba1ce6f5,female,54,184,77.3,27.4,1,gain,8,16,7fb8fa02-9f00-492a-9dff-f6ace4dbb6e0
c947e945-d156-4b4b-8e79-d8fe5988aa5e,male,45,169,56.7,18.7,1,gain,6,14,a0945d25-a0f0-42e8-9088-cd2e7babe065
b59c697f-d101-45d8-b814-bbebebb8178a,female,23,158,55.3,23.0,5,maintain,0,7,81808cac-b3dc-4187-a4ad-b6ca1f8632a0
48329662-dedf-420a-b2b4-e2a2c4c361ca,female,36,165,107.4,29.4,4,gain,2,14,df1ff127-92ca-4c13-807b-5653241c5e37
c1629978-4023-4a71-b64a-af233231e903,female,29,171,101.2,13.9,1,maintain,0,5,55dc1546-0d40-417a-82e3-d2272d75afc8
0d4ae264-8ba6-4d4f-9a81-df11f0f8db0b,male,24,174,55.7,0.0,3,lose,-3,4,40dd8c53-33c2-46ae-a98d-fd3c134d4ed8
05f04396-1c7e-46cd-8355-16cac9720d49,male,60,192,103.7,27.3,4,maintain,0,10,a06fbe9e-4ccb-46d2-812b-f9f975f7267d
d13f098c-bdac-4eca-872e-1dbca20f7b6b,female,36,152,90.9,0.0,4,lose,-7,15,8a36f7b3-2313-4739-9bb7-d579db3aa378
eeb0d8c8-3b72-4f35-add0-02a186a76205,male,38,178,88.9,19.1,3,lose,-8,6,65902e4c-7d6f-43de-a0e0-22e7fa96c3c1
44ae23a7-509f-47e8-8c3b-f691ee034ef4,male,45,168,97.2,25.1,4,maintain,0,6,6de776f2-6486-4872-bf55-4a891074111c
ba844fd7-27e7-49db-8db6-9b1ae5ffa667,male,30,181,57.6,16.6,5,lose,-3,7,892dafef-2341-4078-ba54-61681cc2d714
87636417-1260-46a9-9f92-3a5281f4166a,female,28,200,62.5,14.9,1,maintain,0,16,f5913485-fe49-4fb3-8663-5ed36217856a
a092484b-8241-425b-811b-607ea7a4fdb3,female,49,177,78.9,22.3,2,maintain,0,16,0926fdd5-e8e7-429b-ad1a-f1f8b4990cd6
a516f59c-01c4-42f4-8568-61d83328fa42,male,32,190,101.5,15.6,4,gain,5,16,efff69ce-0fb4-4138-9877-9bae5904e95f
0e0c137b-e9a3-4a16-9032-22df30427b0f,male,21,182,58.5,0.0,3,lose,-7,4,c51f1bf8-3c36-4c93-bf40-2de0069115e6
b49f60c1-ca7b-41ad-ab16-5bc823faef4d,male,21,166,64.8,28.7,5,lose,-6,15,15424fc1-aa13-40f0-ae09-07fb525f9fdd
f94d7966-5f3d-47f7-a45f-6891733baa72,male,33,194,97.0,21.8,1,gain,5,9,f8673965-e307-4f0c-8492-3c970b27afe9
50e95a04-3a61-4416-90b5-92b848c873b7,female,33,150,66.6,11.8,1,maintain,0,8,35287427-f1ed-479f-95be-1e5fe5d3e99e
f407723d-0bbb-41b8-9b7b-2006ff838452,female,34,177,100.7,0.0,5,maintain,0,9,09f11ab0-646d-4f33-8bf5-b4c3009f868b
eff8531d-279f-406c-94a2-958965674259,male,46,183,52.8,28.8,5,lose,-8,9,58cdab52-8787-40bc-b918-5a9434886a55
efc7c260-fb80-4436-8bac-729161d49efe,female,22,155,88.7,23.9,2,gain,3,7,70f14216-954c-463e-bb36-9b44f89c154e
1fcc197e-a20b-4055-8fd3-46a398c0a673,male,57,181,104.7,27.8,2,lose,-4,16,51e45ef6-133f-4e86-ad69-92249d4ef8cf
486edd32-866f-4b88-a3df-fcf5c0cfa4a1,female,20,170,86.8,0.0,4,gain,7,10,e41af817-8572-4e8e-b10c-3559f5ba21b1
5e6ef412-c980-4def-b7b4-d19fcc61ca7b,male,50,198,55.0,28.0,5,maintain,0,7,26521c52-779b-41e1-b56a-2852c0a9a722
00785839-cb55-43bd-9d47-782eb94d2a47,female,41,195,68.1,30.0,5,lose,-4,13,245ea89e-5b2d-483e-855d-3b3ee3ddf965
75fc18ff-7453-491a-b1f9-f7aa201793f1,male,41,177,109.1,19.2,4,gain,5,5,da9294cd-8506-489d-9ac9-40cd025d7245
244eeecf-e1a7-4b8a-ba16-b17acd4016f5,female,39,174,76.2,10.8,5,maintain,0,9,b6a801fd-21b9-4e5b-91eb-f0e458b0fef7
2ecd7ba2-3a2f-44ca-a820-9839c800d36e,female,23,180,54.8,12.9,3,lose,-7,9,6fa41f93-35ea-4be5-8b48-75b13d6b0c55
9781c901-a6c0-4f5c-a16d-62db6c7e4764,male,19,172,66.8,28.4,2,lose,-2,15,5e564ec8-9bcf-44d0-a0a5-e131d062c07b
40a99fee-9222-44ea-b1de-c66d2ee2275e,male,60,196,54.0,19.0,1,lose,-2,13,dba22441-0d8a-4e7c-bf9e-18c34b6be5e4
8f884606-ab83-4bfd-a3f4-51e88d723a5c,female,25,197,52.9,19.5,2,maintain,0,15,1be26488-6a85-438b-84ee-b53f4f38262d
632bef7f-9c00-42d5-a0b8-01083a76bae6,male,35,196,60.9,14.2,4,gain,4,14,c40a4892-3b02-4797-abea-225a3b41675a
b645cbf1-482c-459a-ad4b-b48e0b9ae30a,male,39,172,66.4,20.2,2,gain,2,16,f1c42c86-5c5e-449d-8f1a-33eb3d1637a3
8e897a95-bc44-4d4c-b95c-f42531bbe3f7,male,45,179,54.0,10.1,4,gain,4,16,a7945135-a4ef-4727-8f03-3518acaf6244
01115668-25d8-4f65-9127-0dc2ffbc88f8,female,25,177,101.5,16.5,1,gain,3,6,a2f0c424-202a-422e-9403-a7a787407f9e
ff81d21b-bf80-430f-a549-8484c1931b84,male,46,164,92.2,0.0,2,lose,-7,7,b2cb025c-b786-410a-ab41-9690462e00f5
f8877e75-bcd1-4ce9-a570-af49c4c9ae2d,male,42,193,79.4,10.4,2,lose,-5,10,a08dc94e-dd60-4302-bc40-6df7cfa821fa
9d7e617c-8867-486d-8dff-1cca064f0267,male,50,185,96.1,23.6,3,gain,4,13,45e0c7b2-51bc-4b45-8c22-2f149657ad8d
0977aecb-2f35-4daa-89da-1992c9b4b920,female,41,199,109.5,22.2,5,lose,-8,16,3b3cf1ad-b67d-4d14-9f95-dbcfb97f9233
6abd3d13-bca5-4ab8-86ae-22bb69586b8b,male,47,156,52.2,17.1,1,maintain,0,8,b3b3eb7d-e46e-4907-8853-9cd5aa56972d
54a00918-28ed-4a52-ab37-789620ad23e0,female,35,174,75.2,0.0,3,lose,-7,4,14a5016b-2123-46ea-894f-b9c0c4a610fb
1c02d66f-2fa3-4cb5-9529-65e23b31fa9a,female,23,189,74.0,19.4,4,maintain,0,9,61dbab04-a48d-407d-a4d4-cb7c2b31109b
1fed0f92-db0a-4c8a-b699-efa024d424e4,female,47,198,105.2,0.0,1,maintain,0,4,957264e2-a651-49f3-9bb2-86990826c837
71d2154b-8872-4c9f-a1be-b5790db67aaa,female,21,153,82.9,21.6,1,gain,4,7,0a454562-598c-4852-b264-5f18b11bb191
1516e642-3a14-4294-b71f-782ec76559d4,female,44,179,78.3,20.1,5,maintain,0,6,12c2f059-18d4-418a-8adb-daa07d79e1bd
9c4b6dc0-6982-4210-8729-bf804dde5d19,male,19,153,59.4,0.0,2,lose,-6,6,f4b4b5d2-5980-4a05-9c4b-66bcf8d5448b
a921960f-61f5-4746-8878-37fed55681cf,male,36,183,93.3,27.8,5,lose,-4,15,e7db1856-4697-4eca-8f63-60853d9c169a
bde7c9c9-8b7e-47b3-aa87-49e2c2d3ead2,male,37,188,104.2,18.4,4,gain,2,14,fff36d57-8a60-4bac-98c0-62b64568ccda
e20ea1ce-816d-401c-ac91-b80a8def38e8,male,28,162,99.3,16.4,2,maintain,0,9,1e7e0da1-8dc9-436f-8ef8-b9305b1b728c
da133ae6-6de4-4699-9a8b-f0694480f1bd,female,28,152,100.4,20.2,4,maintain,0,9,1baa83dd-74fe-46d8-ad3f-d48abe08d3a9
e57a6aa8-60e8-4766-ad96-4717ddb6a24b,male,27,186,64.3,0.0,1,lose,-8,4,32490c7d-70e0-44ef-8029-afb9a3262f2a
5c603fe1-9ffc-4b37-a885-8e2166e0225d,male,44,188,64.8,20.6,2,maintain,0,13,8a16a4fa-a42a-4586-95f8-6e3db7217071
16a01a1f-ffc4-4e9a-91dc-38f4852751e3,female,57,184,104.3,26.3,2,gain,2,14,cb66d5a1-de47-4511-a2e9-f82293a2bc14
3e15b349-ecc3-407d-bacb-ef0ff5d4b7dc,female,54,177,54.8,11.4,3,gain,4,8,dba7a5be-434d-4de3-b0fe-31ed82e299d0
1d479ad7-f26e-492b-8c62-0abfdfcdeaf6,male,23,160,96.6,28.9,2,gain,4,14,61b814fb-78e6-4c26-a44f-3d0e3700ad27
bbc216fb-7f22-4e2d-aef9-5262be07e4ff,female,47,162,103.1,10.5,3,lose,-7,4,bb61040c-7ba7-4ba3-8af4-37ddf8972afe
37d0995b-7133-4552-a630-36777c87d62e,male,49,174,81.8,27.9,2,maintain,0,9,15e947e2-9184-4b16-a122-b1e29381c3d3
3582738c-fd7d-46f6-aca0-34559dd71f0d,female,42,177,97.3,29.2,5,lose,-3,7,600845a1-53e9-44bf-a9a6-390ab22227e1
9adb52a1-0c6b-4a6e-928e-46fe68bb629f,male,20,152,59.9,0.0,3,lose,-5,10,5de96ad6-e342-4233-af09-83c77daeeaaf
cac98a06-fdab-4bcd-af84-588b23411fd9,male,28,198,79.6,29.8,3,lose,-4,9,441c3cfc-0b58-4bfe-a0a9-eacf517a44d8
2768d8bf-d635-4b24-b3a6-0c53bf6fafb9,male,27,184,86.1,28.4,1,maintain,0,6,d4eb6d9c-08eb-4458-a90d-a978a9fbfeef
be912e3d-5bee-4f23-864b-01a7fcb01c7e,female,50,170,105.1,0.0,1,maintain,0,11,9c846e72-263f-4156-bbed-7cb5c2323ed3
6cdda5ab-76d4-4041-ba96-c15575b6e55f,female,49,173,58.9,29.8,3,lose,-4,13,7ce3cd36-4c46-4480-981f-23b8eb1700bd
92421091-9876-42da-834f-78e2c7175a94,male,24,189,80.0,24.0,4,lose,-4,10,da3657bb-4982-496e-9c1e-44a6f4c62f05
4aed08a1-01e1-48d1-8ae1-35083381efd7,male,33,184,63.6,20.3,1,lose,-5,11,9279de1a-99e4-4b5e-8690-c2bee833e251
9179401d-ddde-4d97-b0ed-f10f7b6379cf,male,50,199,67.2,15.2,4,maintain,0,4,32d6c3b9-f490-4ca5-8360-f0d64b7a82ae
e9fe1f2d-e8a6-4115-806e-44795d4b66a8,female,25,178,53.6,11.6,2,lose,-3,11,c223230a-ddf7-4128-9e1d-08da48d44737
76f81b7f-35d2-4d19-b1cf-95beda303a97,male,52,164,103.1,26.8,1,gain,3,4,2b25d460-8c80-4b56-ae57-94fc912647ab
fc9a321e-5bf1-4b3f-a91f-70cfec7a6cd9,male,57,178,81.0,10.5,3,gain,6,13,dd23532a-c042-4672-bf49-88e4e133b9cb
80ed5153-308a-4547-a9f2-bca32c36d0f8,male,59,152,85.5,0.0,2,lose,-7,5,6867944c-c7ff-4cb0-b696-bf59d27d2f8d
03710668-e084-4931-9d7b-a6607c5bac25,female,37,180,74.6,29.1,1,gain,7,8,c5e2be13-4a93-4b51-96b8-d970d2a945f6
66b17247-9d23-42e4-a4a3-e303da931dbb,male,43,153,99.9,19.6,5,gain,2,4,5a7837ce-5879-40e7-bf27-6bee95da687c
61a2e9bc-b2b3-4f4e-a4ad-421da2cd72c2,female,33,176,102.1,22.3,3,maintain,0,5,347f64cf-ff66-434e-95b3-91003404be45
76fa95b1-8acc-484d-b407-555c629cce07,female,55,150,76.1,0.0,2,gain,5,12,69faff4c-c836-430e-b938-739d0261a939
81d0cf46-835d-47e1-a747-c704ffe91656,female,48,192,64.0,0.0,4,maintain,0,10,40c3defc-ce62-4c12-9c3d-d55a88a31bb6
94f6dea7-67bc-472b-85f1-21edff5a1f46,male,57,151,72.1,14.9,3,gain,7,5,65375e53-1001-41f6-ba9f-2c82b036eb3a
277c6680-858e-4b3c-8433-c47a4d24b8c4,male,52,156,69.6,10.8,1,lose,-8,11,02b52284-20c3-4060-a4f0-05a8124bacc8
065683e6-635d-4374-9e7a-2a1d647f7198,male,48,159,84.4,0.0,4,maintain,0,6,6a00c8d8-51a7-4c70-ac2e-52e59d4ce71a
f1fb7c20-9d6f-4e66-8e3d-c54b21d63751,male,37,199,86.3,29.9,2,gain,6,9,4db33d2c-c962-4203-9913-a88a4933c34a
7e847f6a-12e4-4118-8cea-df48cc0f78a4,female,36,171,80.1,13.3,5,gain,3,6,f2f63358-8054-418c-8ccd-1b9e237afd9d
019b3bb1-feb4-4fcf-99c8-713e3f631b38,female,21,176,63.0,21.8,2,lose,-8,5,75916d01-d922-4648-a567-65173a7f4a3e
f02c9fa9-d902-44f7-ba40-5c37042c7572,female,39,153,65.5,19.6,4,maintain,0,9,729bb638-92c6-49d5-bb75-cc5409f6576b
faf58bae-d8c8-4b0d-b681-9501829622d1,female,45,199,107.9,17.2,2,maintain,0,7,b2c57f5a-7a7a-4f3d-b394-7918f9d72e6d
dc2c4ca6-d919-4583-8ac3-245c9282c762,female,57,200,90.2,10.6,1,gain,8,16,09ef2fe3-b277-4aa1-b21e-46f10250c7d4
b99f1b55-9fd6-434c-bf1f-dafca3347854,female,42,161,101.0,0.0,3,maintain,0,14,89c722c1-e0ff-46f7-acae-ce18edff0004
51e70d0d-2b7b-46f9-adda-d3d0ab266fd9,female,56,170,65.1,24.7,3,lose,-3,8,82a54c13-0e4b-4bdd-8fc2-57f7fef0a2cb
ac5c17e5-a6b1-43b4-bdb9-aca4a9ee5081,female,30,193,90.3,12.6,5,gain,3,4,8710835a-c153-460e-ab44-17f56d8d38b2
291d282b-1554-449f-85a3-8eea95f52d11,female,58,164,52.9,0.0,5,lose,-6,15,8380ca6d-9986-4b70-ab31-7bbc309ffe92
34a04e86-e47f-4256-95bf-9c334e97d937,female,30,183,101.4,26.3,3,lose,-3,11,558f3a14-84a7-42b4-98a7-d3917dde2d3a
1c19de95-f522-48b2-ba97-de202f611694,female,37,180,106.9,0.0,2,gain,4,4,73d99a37-41b6-410d-a0dd-d6accf557302
9eed8989-b4f6-4716-9fb7-d530d464cf05,male,58,162,95.0,0.0,5,lose,-7,16,8cd91206-b770-440d-a1f5-66105c43bdad
b796b841-b518-4c53-921a-68523ad76dd8,female,55,158,81.8,0.0,2,gain,3,14,41517aa0-c9a3-4985-972e-073771b003b1
114e5797-9a93-4d38-81cb-cb5a7f96944e,female,31,188,101.4,29.9,4,lose,-7,15,3796c248-00f4-4b04-a49a-e5615ba263e7
e59e84da-74ba-43fd-b9e7-656b573256dd,female,57,165,78.3,11.7,1,lose,-7,8,54273f78-d882-4068-83a6-9c99db2c85c2
a5b155f3-4e53-4822-ab18-e8b9b20dd9e7,male,55,198,72.4,29.5,3,maintain,0,12,a83d2248-576f-497e-a11c-650a7c755c2f
db69c88b-6ab0-4498-9d68-2f651767fba1,male,57,171,68.2,0.0,4,lose,-6,16,7f5fda73-bfa4-424b-b0e8-6c9cea173972
45d8b683-b3ca-4c57-bfaa-c07405952ef0,male,53,156,82.0,19.0,3,gain,7,11,ba609641-6026-4006-8b87-2385d25ec4f8
54e1d6ef-1748-4312-a7fd-11046028dfe4,male,20,198,56.0,12.1,1,maintain,0,15,97bcaf29-f1ce-4c18-a662-2ff9540718ed
c7ac12e4-e264-4090-a513-e5c7e78c93e9,female,45,200,104.4,18.2,3,maintain,0,11,f2f8eae2-a598-4b78-9a6c-b6d27facbfda
9bed4622-702e-428e-854b-56e3f106e23f,male,40,164,87.1,17.2,1,maintain,0,14,9e0234a0-16e0-45f6-9f6b-1518ced5a61d
a5fe4262-7b8d-4158-b962-7a79b58a5b03,male,21,181,103.0,0.0,4,lose,-7,5,3257add1-dacf-4e99-9eba-7e1ade4c0dc5
1c5223db-3533-4059-95a7-a42ab5ce99db,male,40,179,103.3,14.5,5,maintain,0,10,649984aa-4713-4524-ac3c-e1648cafabf8
b4bf444d-750a-4f45-93fc-dbd859492e77,female,59,163,90.4,15.5,2,maintain,0,11,109a75e3-7cd3-48dd-aa28-d4b5f86d728e
b59acda6-de25-4024-b895-5d05c40c026e,male,18,200,55.0,0.0,2,gain,6,14,4bc543b5-efc3-4263-81a9-0c51f191020c
d368291b-ddc3-4836-93ae-0f4d1e7e37ea,male,22,193,56.1,20.8,2,maintain,0,11,5bf33d0e-f01f-4091-9d01-7df744d527ef
d8fc61ad-9ea0-49af-94da-009dfd435174,male,24,194,51.5,23.0,2,lose,-3,5,af116d16-afa8-4944-a608-f1d8ab1d95d7
d52e8d7f-9a32-4d13-bd80-d5971bccb9ac,female,38,164,68.9,25.3,2,lose,-8,15,14ddca31-41f0-49ce-abc9-02e91d5b4c8c
a38247c0-11fb-4e06-bfb4-ade3ef44d271,male,33,172,110.0,0.0,5,maintain,0,8,17e58a71-1e32-458b-8701-48317df4d8ba
672c6749-199a-4207-992b-32dd7819e788,male,31,189,76.9,13.3,3,lose,-6,5,f5b61bf2-d9c7-4f19-8f4a-2a4001948799
b4d98a3e-afee-4f61-a340-177a530ebffc,female,32,167,51.9,29.1,1,gain,8,14,16a40fb3-4cd9-49af-a45c-32a5416046bc
