calories_kcal,protein_g,carbs_g,fat_g,meals_per_day,snacks_per_day
2649.33,115.6,385.8,71.5,5,1
2885.32,231.1,290.5,88.7,4,1
3725.35,170.7,599.7,71.5,6,2
1419.54,166.8,45.0,63.6,4,1
1852.53,118.1,235.5,48.7,4,1
2541.78,192.7,279.5,72.6,4,1
1892.55,202.4,62.8,92.4,4,1
2217.28,103.5,346.5,46.4,4,1
3400.68,121.4,566.9,72.0,5,2
3161.62,217.7,384.7,83.6,4,1
3224.68,171.3,429.4,91.3,5,2
2178.4,161.2,237.1,65.0,4,1
1971.55,137.1,247.1,48.3,4,1
2557.59,165.2,316.7,70.0,4,1
2348.36,154.0,295.7,61.1,4,1
2199.04,106.2,333.5,48.9,4,1
1627.17,168.3,77.7,71.4,4,1
3172.52,190.0,396.1,92.0,5,1
2563.77,124.8,397.8,52.6,4,2
2943.92,202.9,327.1,91.6,4,1
2090.1,90.5,305.6,56.2,6,1
2111.62,122.2,281.2,55.3,4,1
2432.22,121.0,312.9,77.4,6,1
3254.47,190.2,432.9,84.7,4,1
1985.42,158.8,175.3,72.1,4,1
3211.63,135.8,527.2,62.2,5,2
1352.31,138.5,62.7,60.8,4,1
1814.91,140.9,184.4,57.1,4,1
3165.19,145.3,426.2,97.7,5,1
1933.91,92.6,293.4,43.4,4,1
2098.7,231.2,101.6,85.3,4,1
1856.78,133.0,210.1,53.8,4,1
3903.01,180.1,588.4,92.1,4,1
2621.67,188.4,321.7,64.6,4,1
3288.86,195.8,391.3,104.5,4,1
3905.19,185.9,603.3,83.1,5,1
2551.29,106.1,415.6,51.6,5,2
2379.92,203.5,211.5,80.0,4,1
3286.92,183.9,420.1,96.8,5,1
2923.33,208.5,337.3,82.3,4,1
2517.65,176.9,275.1,78.9,4,1
2698.63,161.1,371.4,63.2,4,1
3070.66,194.1,390.9,81.2,4,1
3864.06,150.7,605.8,93.1,5,2
3285.68,136.9,474.7,93.3,5,2
1833.78,156.4,161.9,62.3,4,1
2863.59,122.8,446.3,65.3,6,2
1992.27,111.1,277.0,48.9,4,1
3660.74,206.9,497.0,93.9,5,1
1606.91,129.9,142.2,57.6,4,1
2055.9,223.9,75.1,95.5,4,1
2344.49,158.2,260.0,74.6,5,1
3136.54,157.5,402.7,99.5,5,2
2229.67,103.1,350.6,46.1,4,2
2361.27,242.6,154.6,85.8,4,1
2318.68,198.1,211.9,75.4,4,1
3094.37,128.0,479.5,73.8,6,2
3100.71,236.6,298.7,106.6,4,2
2306.88,158.2,287.9,58.1,4,1
3863.95,202.8,559.0,90.8,5,1
2825.03,143.1,392.2,76.0,5,2
2314.35,163.6,288.6,56.2,4,1
2184.1,188.6,202.1,69.0,4,1
1807.05,160.2,144.5,65.4,4,1
2045.18,111.5,293.2,47.4,4,2
2225.39,91.5,363.6,45.0,5,1
1959.37,114.8,277.8,43.2,4,1
2453.72,203.6,250.0,71.1,4,1
3639.1,165.4,528.5,95.9,6,1
4731.71,179.1,771.5,103.3,6,2
1780.0,121.1,205.6,52.6,4,1
2611.61,160.0,294.9,88.0,4,1
2717.33,165.1,322.4,85.2,4,1
2360.12,118.1,345.0,56.4,6,2
2711.5,109.0,426.6,63.2,5,2
2485.74,131.6,292.9,87.5,5,2
4099.56,209.9,610.0,91.1,4,1
3333.75,122.8,578.1,58.9,5,1
3987.9,155.9,673.1,74.7,5,1
2500.6,151.9,274.1,88.5,5,1
2251.03,119.0,311.9,58.6,5,2
3300.04,166.9,404.1,112.9,5,2
2540.35,171.3,296.5,74.4,4,1
2239.56,191.9,191.3,78.5,4,1
2475.32,177.2,296.9,64.3,4,1
1661.94,171.6,95.3,66.0,4,1
2361.78,146.3,286.5,70.1,4,1
4274.15,207.0,674.9,82.9,4,1
1818.15,192.6,111.8,66.7,4,1
2251.91,196.9,176.6,84.2,4,1
3031.72,110.2,517.5,57.9,5,2
1702.66,154.4,127.5,63.9,4,1
1564.21,135.1,124.3,58.5,4,1
3144.76,223.6,369.4,85.8,5,2
1506.68,158.3,84.6,59.5,4,1
3153.38,193.8,392.3,89.9,5,2
3311.75,149.8,490.5,83.4,5,2
3069.18,145.7,487.9,59.5,5,1
2908.81,118.0,465.7,63.8,5,2
3304.92,248.0,380.7,87.8,4,1
4254.85,173.1,722.0,74.9,5,2
2455.33,220.7,196.4,87.4,4,1
1715.97,102.9,226.5,44.3,4,1
4220.39,212.5,652.6,84.4,4,2
2125.2,124.2,243.9,72.6,5,1
3876.52,196.1,517.8,113.4,5,2
2352.6,156.9,294.6,60.7,4,1
3180.17,152.0,449.8,85.9,5,1
3285.4,165.1,402.9,112.6,5,2
2968.49,127.7,454.6,71.0,6,2
3228.25,189.6,352.4,117.8,6,2
1685.34,129.4,156.2,60.3,4,1
2283.19,99.1,348.9,54.6,4,1
2462.11,125.5,315.7,77.5,4,1
2175.58,123.7,315.8,46.4,4,1
1666.37,151.7,114.1,67.0,4,1
2840.86,219.4,288.8,89.8,4,1
1715.22,193.3,71.9,72.7,4,1
3313.2,118.4,576.3,59.3,6,2
2679.07,118.7,419.4,58.5,5,1
2607.13,189.6,269.9,85.5,4,1
2874.51,96.4,507.9,50.8,5,1
2908.66,176.3,375.8,77.8,4,2
3164.19,138.2,490.3,72.2,5,2
2514.88,134.3,337.5,69.8,5,1
3251.2,130.7,475.6,91.8,5,1
3789.38,160.8,558.1,101.5,5,2
2042.97,191.0,132.4,83.2,4,1
2541.75,192.0,191.8,111.8,5,1
2013.86,172.2,179.6,67.4,4,1
3073.9,155.1,413.6,88.8,4,1
3337.04,135.9,545.2,68.1,5,2
1848.37,171.0,106.1,82.2,4,1
2716.45,176.4,350.2,67.8,4,1
2097.08,189.9,162.4,76.4,4,1
2622.61,158.1,318.4,79.6,4,1
2327.75,142.8,279.2,71.1,5,1
2628.53,97.1,457.1,45.8,5,2
2982.65,176.3,346.2,99.2,4,2
2253.13,169.3,243.9,66.7,4,1
2808.21,199.2,312.1,84.8,4,1
1986.41,96.3,274.7,55.8,4,1
2021.53,206.7,82.0,96.3,4,1
2919.98,159.1,382.7,83.7,6,1
3919.99,211.3,583.7,82.2,4,1
3030.14,183.8,407.8,73.8,4,1
2897.13,131.6,415.7,78.7,6,2
1560.96,128.7,153.6,48.0,4,1
2350.58,105.0,366.8,51.5,4,2
1624.98,94.4,199.6,49.9,4,1
1959.11,150.0,210.4,57.5,4,1
3274.9,183.0,373.7,116.5,5,1
2579.64,199.1,277.6,74.7,4,1
2816.34,129.4,381.8,85.7,6,2
2323.77,155.1,248.8,78.7,4,1
1995.06,100.9,282.8,51.1,4,1
1632.03,132.8,141.7,59.3,4,1
3236.1,157.0,490.6,71.7,5,2
1941.39,98.8,275.3,49.5,4,1
3278.82,138.1,500.6,80.4,5,2
2175.09,162.2,229.5,67.6,4,1
3642.13,175.5,487.8,109.9,5,2
2502.62,116.6,375.6,59.3,4,1
2585.21,100.6,429.7,51.6,5,2
3851.39,171.7,592.7,88.2,5,2
3740.48,172.1,568.0,86.7,4,1
2319.66,123.5,326.1,58.0,5,1
3674.44,164.3,594.3,71.1,6,1
2054.61,116.7,275.6,53.9,4,1
1861.26,210.4,64.6,84.6,4,1
1594.75,120.6,159.3,52.8,4,1
3476.44,130.9,582.5,69.2,6,1
3256.86,189.1,402.9,98.8,4,1
2472.25,124.8,344.9,65.9,5,2
2533.15,98.3,414.6,53.5,5,2
2820.58,106.0,433.0,73.8,5,2
2795.68,184.0,335.4,79.8,5,2
2512.02,226.1,161.7,106.7,4,1
2292.14,219.3,156.7,87.6,4,1
2338.38,183.0,213.5,83.6,4,1
2214.56,146.6,214.4,85.6,4,1
1650.81,141.5,133.3,61.3,4,1
2299.11,154.2,235.0,82.5,5,1
2051.59,185.5,158.6,75.0,4,1
2026.81,176.5,176.1,68.5,4,1
3241.02,128.8,501.8,79.8,5,1
3105.37,114.3,525.8,60.6,5,2
3058.53,227.9,325.4,93.9,4,1
2372.3,205.5,191.3,87.2,4,1
3610.38,194.3,505.5,90.1,5,1
2048.33,218.3,89.6,90.7,4,1
1807.85,186.6,109.8,69.2,4,1
2354.66,130.0,316.5,63.2,5,2
1866.45,122.1,217.7,56.3,4,1
2942.93,147.9,419.6,74.8,4,1
2049.3,188.1,111.7,94.5,4,1
2340.94,170.2,193.8,98.3,4,1
2226.47,113.7,308.0,60.0,6,2
1921.65,179.3,139.3,71.9,4,1
3241.17,126.9,542.4,62.7,5,1
2605.05,139.6,368.6,63.6,5,2
2809.07,113.9,438.3,66.7,6,2
1747.47,149.1,151.6,60.5,4,1
1784.1,183.0,94.6,74.8,4,1
3747.78,170.4,527.9,106.1,5,1
1490.86,117.4,139.5,51.5,5,1
2471.3,111.7,393.3,50.1,5,2
3907.27,185.6,580.4,93.7,6,1
3004.11,114.0,486.3,67.0,6,2
2725.06,228.3,268.6,81.9,4,1
1938.3,111.3,253.4,53.3,6,2
2523.32,193.0,250.3,83.4,4,1
3265.87,167.9,444.4,90.7,5,2
2265.81,175.2,225.1,73.9,4,1
2450.55,201.0,219.2,85.5,4,1
2412.21,162.8,234.8,91.3,5,1
2140.87,164.0,213.4,70.1,4,1
1584.41,120.2,162.1,50.6,4,1
3279.22,207.6,419.7,85.6,6,1
2381.39,185.3,227.8,81.0,4,1
2653.99,115.5,384.5,72.6,5,2
4520.54,166.4,757.7,91.6,6,2
2730.79,183.2,311.2,83.7,4,1
2237.05,251.1,97.0,93.8,4,1
2097.62,165.7,194.6,73.0,4,1
2220.86,165.6,239.4,66.8,4,1
2969.41,168.0,419.0,69.0,4,1
2827.31,128.5,435.0,63.7,5,2
1899.4,135.4,199.2,62.3,4,1
2999.09,211.1,354.4,81.9,4,1
3348.68,130.2,550.5,69.6,5,2
3083.35,103.4,562.2,46.7,5,1
2795.98,207.2,309.0,81.2,4,1
2161.81,112.2,295.8,58.9,5,2
1805.1,208.0,82.3,71.6,4,1
1894.0,186.2,97.2,84.5,4,1
2298.31,178.7,183.8,94.2,4,1
2026.92,140.1,234.1,58.9,4,1
2929.28,146.3,388.9,87.6,6,2
2587.8,120.3,384.3,63.2,4,2
3603.3,191.7,531.3,79.0,5,1
3563.8,166.8,516.3,92.4,5,1
1211.13,133.5,56.5,50.1,4,1
2870.07,95.5,515.1,47.5,5,1
3613.78,172.3,566.9,73.0,4,1
3929.65,185.6,540.8,113.8,5,2
2304.46,214.2,146.7,95.7,4,1
1432.11,144.0,87.7,56.2,4,1
3116.52,184.5,313.5,124.9,6,2
3446.18,193.8,468.8,88.5,6,1
1921.06,115.4,253.8,49.4,4,1
2426.6,152.5,292.3,71.9,5,2
2323.83,104.9,369.4,47.4,5,1
2382.48,140.3,322.9,58.9,4,1
2797.52,139.7,398.5,71.6,4,1
2086.75,152.4,243.1,56.1,4,1
3860.29,207.6,494.0,117.1,6,2
1774.41,140.6,186.0,52.0,4,1
2842.08,134.9,350.5,100.1,5,2
2799.24,207.2,288.9,90.5,5,1
2725.67,99.9,465.7,51.5,5,2
4544.66,191.2,714.8,102.3,5,2
2467.45,214.6,233.9,74.8,4,1
2763.81,112.0,457.7,53.9,5,1
1725.6,193.0,59.8,79.4,4,1
2615.78,216.0,245.1,85.7,4,1
2286.46,161.7,273.0,60.9,4,1
1445.0,106.7,151.9,45.6,4,1
3912.32,194.7,581.9,89.5,5,1
2722.55,165.9,291.6,99.2,5,2
3409.04,131.7,585.3,60.1,5,1
1540.35,108.0,165.4,49.7,4,1
2973.23,136.2,417.2,84.4,5,2
2238.61,199.7,144.0,96.0,4,1
3198.65,210.1,368.8,98.1,5,2
1949.58,192.0,126.6,75.0,4,1
2127.68,142.2,260.0,57.7,4,1
2671.53,209.4,258.6,88.8,4,1
2195.12,248.4,86.9,94.9,4,1
2962.84,175.7,344.9,97.8,5,1
2597.55,108.5,428.0,50.2,5,2
1749.87,183.7,94.2,70.9,4,1
3711.97,167.4,535.4,100.1,5,2
3480.93,221.6,460.7,83.6,4,1
3490.27,157.4,523.9,85.0,5,2
2601.71,131.3,338.6,80.2,4,1
2310.45,219.7,160.7,87.6,4,1
3002.67,167.3,401.8,80.7,5,1
3986.75,182.5,622.8,85.1,5,2
2169.4,163.3,205.0,77.4,5,1
1807.37,157.4,126.6,74.6,4,1
2213.09,236.7,99.5,96.5,4,1
2563.74,149.7,347.1,64.1,5,1
3272.27,172.1,438.3,92.3,4,1
1873.19,115.4,223.8,57.4,4,1
1773.15,135.3,185.4,54.5,4,1
3508.71,228.8,418.0,102.4,4,1
1914.28,212.9,82.5,81.4,4,1
1739.65,189.6,90.4,68.9,4,1
2862.4,122.8,441.2,67.4,6,1
2204.36,132.5,254.8,72.8,5,1
2136.29,165.8,186.9,80.6,4,1
3462.45,185.5,454.2,100.4,5,1
1613.61,130.2,158.9,50.8,4,1
2690.94,167.0,325.7,80.0,6,2
2891.68,229.1,268.3,100.3,4,1
2904.87,134.0,472.0,53.4,4,1
1816.55,121.2,227.6,46.8,4,2
4114.3,198.2,623.6,91.9,6,2
3115.71,154.1,408.0,96.4,5,1
2393.7,166.7,264.6,74.3,4,1
1492.24,133.5,99.7,62.2,4,1
3495.52,135.9,610.7,56.6,5,2
2950.4,116.5,493.1,56.9,5,2
1470.91,128.1,122.2,52.2,4,1
2000.06,99.9,253.3,65.2,5,2
2108.33,137.5,253.4,60.5,4,1
2747.35,158.9,373.6,68.6,5,1
1374.09,160.7,52.2,58.0,4,1
4090.73,168.8,651.2,90.1,5,1
1696.01,151.9,112.8,70.8,4,1
1459.43,133.0,114.6,52.1,4,1
4348.97,165.7,677.5,108.5,5,2
2010.0,175.6,174.9,67.5,4,1
2480.06,113.1,354.8,67.6,5,2
2148.4,103.1,324.8,48.6,5,1
1964.63,106.4,282.8,45.3,4,1
2128.17,138.4,250.2,63.7,4,1
1887.3,155.7,162.7,68.2,4,1
2479.77,221.8,200.2,88.0,4,1
1932.61,101.1,251.4,58.1,6,1
1952.03,101.9,261.1,55.6,6,2
2609.86,155.4,328.1,75.1,4,1
2100.15,105.6,311.7,47.9,4,1
3679.21,210.6,518.0,85.0,4,1
2945.06,204.6,356.8,77.7,4,1
2735.5,165.4,333.4,82.2,4,1
1535.77,136.7,131.6,51.4,4,1
1309.38,117.5,90.0,53.3,4,1
3126.69,125.4,476.6,79.8,5,1
2100.0,104.0,301.4,53.1,5,2
2850.03,97.4,488.6,56.2,6,2
1851.13,88.0,267.1,47.9,5,2
2103.0,192.5,126.9,91.7,4,1
4321.79,182.8,679.4,97.0,5,2
3348.45,124.4,542.4,75.7,6,2
1505.61,101.0,159.1,51.7,4,1
2939.68,86.1,517.0,58.6,5,2
2748.07,123.6,406.0,70.0,4,1
2972.03,165.7,328.4,110.6,5,2
2843.72,249.0,261.2,89.2,4,1
2588.0,103.5,440.9,45.6,4,1
2158.75,176.6,188.5,77.6,5,1
2138.41,155.3,181.3,88.0,5,1
2863.53,167.5,394.7,68.3,5,1
1985.2,200.9,102.9,85.6,4,1
3539.15,236.8,454.8,85.8,4,1
1702.97,138.6,171.9,51.2,4,1
3676.82,137.2,620.2,71.9,6,2
3022.28,187.7,383.2,82.1,5,2
3449.47,184.6,470.8,92.0,4,1
2423.74,159.0,286.9,71.1,4,1
3789.05,186.6,552.5,92.5,5,1
1671.73,127.6,170.7,53.2,4,1
2013.07,169.3,174.7,70.8,4,1
3216.2,107.8,586.2,48.9,5,2
2430.6,174.5,209.0,99.6,4,1
2172.18,108.5,294.5,62.2,6,2
2435.47,148.8,313.4,65.2,4,1
2455.15,181.0,270.0,72.4,4,1
2539.02,148.6,347.6,61.6,4,1
3175.99,166.8,436.2,84.9,4,1
1944.66,104.5,282.8,43.9,4,1
2672.94,110.8,444.0,50.4,4,1
1943.4,122.9,193.0,75.5,4,1
1716.97,90.8,239.3,44.1,4,1
3174.66,114.2,531.8,65.6,5,2
3855.7,149.3,600.4,95.2,5,2
3161.57,187.8,429.8,76.8,4,1
2026.0,106.4,284.4,51.4,4,1
4057.81,209.4,611.5,86.0,5,1
4487.42,167.7,762.3,85.3,5,2
3676.73,185.8,514.7,97.2,4,1
3196.86,146.2,422.4,102.5,6,2
1243.99,136.8,54.7,53.1,4,1
2668.7,101.6,440.0,55.8,6,2
3042.63,204.4,377.3,79.5,4,1
1832.25,177.0,106.3,77.7,4,1
2199.12,103.7,306.7,61.9,5,2
2424.61,127.5,332.9,64.8,4,1
2107.7,90.4,334.9,45.2,5,2
2751.47,216.8,247.6,99.3,5,2
2309.88,142.8,309.2,55.8,4,1
2113.62,166.4,207.3,68.8,5,1
3523.15,151.1,575.4,68.6,5,1
4005.94,219.2,582.8,88.6,4,1
2956.74,161.3,385.3,85.6,5,1
2337.09,212.6,186.3,82.4,4,1
4086.47,162.8,686.2,76.7,6,2
2484.62,116.4,368.2,60.7,4,1
1945.8,122.7,221.0,63.4,5,1
2539.96,150.6,294.0,84.6,5,1
2482.5,142.1,289.9,83.8,5,2
2259.41,117.4,340.5,47.5,4,1
3021.61,161.9,404.0,84.2,5,1
1690.96,135.8,165.7,53.9,5,1
2276.51,148.6,262.4,70.2,4,1
3283.88,138.3,505.5,78.7,6,2
2467.49,169.9,297.8,66.3,4,1
1864.91,208.8,53.2,90.8,4,1
2546.95,95.1,442.0,44.3,4,1
2592.02,190.8,284.8,76.6,4,1
2907.88,159.3,340.8,100.9,5,1
2319.09,155.9,269.6,68.6,4,1
3121.99,155.4,427.7,87.7,5,1
3315.51,175.8,455.6,87.8,4,1
2679.6,111.5,429.1,57.5,5,1
2194.41,101.9,342.1,46.5,4,1
3215.26,125.7,518.2,71.0,5,1
2502.4,123.3,334.0,74.8,5,1
4649.85,179.4,757.0,100.5,5,1
1851.58,132.8,211.9,52.6,4,1
1712.3,164.8,103.1,71.2,4,1
1893.26,216.1,50.0,92.1,4,1
1794.82,122.6,214.4,49.6,4,1
1545.6,122.8,141.8,54.2,4,1
1754.7,138.8,135.5,73.1,5,1
1929.3,146.5,183.2,67.9,4,1
3321.09,150.4,444.5,104.6,6,1
2904.09,213.0,312.5,89.1,4,1
2041.65,111.0,249.5,66.6,6,1
3249.48,127.4,525.2,71.0,5,2
3982.62,119.6,692.9,81.4,6,2
3352.54,176.2,450.0,94.2,4,1
2074.25,193.6,114.6,93.5,4,1
1778.35,120.0,209.7,51.1,4,1
2671.59,119.6,418.5,57.7,4,2
2960.52,238.3,287.2,95.4,4,1
3063.83,120.5,473.9,76.3,6,2
2973.76,129.8,471.0,63.4,5,1
2516.87,113.5,404.1,49.6,4,1
2236.1,122.6,313.1,54.8,4,1
2759.02,193.4,296.7,88.7,4,1
1715.35,129.1,167.5,58.7,5,1
2309.99,146.9,256.5,77.4,5,2
2513.32,148.4,360.8,52.9,4,1
2877.43,172.6,366.5,80.1,6,1
2343.58,151.9,282.6,67.3,4,2
3062.23,256.8,284.6,99.6,4,1
3527.51,162.1,530.1,84.3,4,1
2610.35,93.5,461.9,43.2,5,2
2982.62,250.1,298.9,87.4,4,1
3175.09,117.0,515.1,71.9,5,2
1513.92,186.3,40.3,67.5,4,1
3695.88,169.3,479.3,122.4,5,2
3127.32,131.8,524.7,55.7,5,2
2344.16,119.0,292.9,77.4,5,2
2160.93,209.8,146.9,81.6,4,1
2525.97,137.9,358.5,60.0,5,1
4524.18,181.7,754.9,86.4,5,1
3357.03,134.1,549.8,69.1,5,2
2778.56,184.6,336.5,77.1,4,1
2226.71,126.2,304.0,56.2,4,1
2112.74,95.3,320.9,49.8,5,2
2541.33,163.7,256.6,95.5,5,1
3243.13,139.4,515.0,69.5,5,2
2260.51,144.4,233.6,83.2,4,1
3031.59,156.9,381.0,97.8,6,2
2917.84,191.1,340.9,87.8,5,2
1402.78,157.3,43.0,66.8,4,1
2286.48,228.5,148.8,86.4,4,1
2337.67,127.0,306.6,67.1,5,1
1243.76,142.0,45.0,55.1,4,1
2074.95,192.3,124.2,89.9,4,1
3515.85,147.3,571.9,71.0,5,1
2681.43,224.1,236.1,93.4,4,1
2947.92,121.2,415.4,89.0,5,2
2773.36,159.5,371.2,72.3,4,1
2253.18,118.7,302.9,63.0,6,2
1463.76,121.5,134.4,48.9,4,1
3833.06,162.9,538.1,114.3,6,2
3327.84,116.1,589.7,56.1,6,1
3042.16,177.8,366.0,96.3,4,1
1778.78,169.6,134.4,62.5,4,1
2803.57,106.0,438.8,69.4,5,1
3259.36,114.7,526.7,77.1,5,2
2020.27,105.6,254.3,64.5,5,2
3886.78,158.6,624.5,83.8,5,2
2051.02,113.2,287.1,50.0,4,1
1819.71,102.0,237.6,51.2,5,1
3704.76,211.7,532.9,80.7,4,1
1972.22,126.6,229.1,61.1,5,1
3409.43,211.0,420.5,98.1,4,1
2964.5,101.6,521.9,52.3,6,1
2444.14,227.6,158.7,99.9,4,1
2263.03,103.0,352.7,49.0,5,1
2261.5,88.5,381.0,42.6,5,2
3336.47,183.0,378.3,121.3,6,2
3494.82,236.1,412.2,100.2,4,1
1992.95,184.2,148.8,73.5,4,1
3113.19,195.7,375.9,91.9,5,1
3066.54,232.0,311.5,99.2,4,1
1910.95,149.0,197.4,58.4,4,1
2948.38,152.1,401.9,81.3,5,1
2986.54,182.9,355.5,92.5,6,2
2958.0,92.1,523.5,55.1,5,2
2563.92,113.2,414.4,50.4,5,1
2606.61,227.8,223.5,89.1,4,1
3463.96,147.0,546.0,76.9,5,2
2523.53,94.8,415.7,53.5,6,1
2064.91,235.1,58.4,99.0,4,1
1756.17,188.8,81.1,75.2,4,1
3210.92,173.5,390.7,106.0,5,2
3318.32,192.9,457.1,79.8,5,1
2581.36,158.2,340.5,65.2,4,1
3544.2,149.9,567.5,75.0,5,2
2806.93,172.1,344.5,82.3,4,1
2360.99,86.4,395.3,48.2,4,1
1332.45,129.5,98.9,46.5,4,1
2318.26,125.8,324.7,57.4,4,1
3577.74,206.3,424.3,117.3,5,1
2408.9,148.5,309.1,64.3,4,1
1817.64,130.0,186.6,61.2,5,1
3453.7,182.7,416.3,117.5,5,2
2935.13,206.1,333.6,86.3,4,1
1741.8,153.9,156.2,55.7,4,1
2834.55,133.5,452.4,54.6,5,1
1880.32,89.2,289.6,40.5,5,1
3059.75,241.4,314.5,92.9,4,1
2539.63,195.3,233.8,91.5,4,1
3193.9,162.6,439.9,87.1,4,1
1327.37,143.5,68.7,53.2,4,1
1597.8,104.9,182.9,49.6,5,1
2824.14,140.1,441.6,55.3,5,1
1954.8,118.4,261.6,48.3,4,1
3816.77,184.0,527.8,107.7,6,2
1929.71,108.6,270.7,45.8,4,1
2448.02,133.2,327.7,67.2,6,2
3449.44,228.1,414.4,97.7,4,1
3855.29,172.9,599.8,84.9,4,1
2277.63,112.4,332.9,55.2,6,2
3538.03,173.7,488.6,98.7,5,1
4602.19,152.5,764.4,103.9,6,1
4070.84,161.1,667.5,84.0,4,1
1712.68,132.7,173.9,54.0,4,1
3002.3,174.0,366.5,93.4,4,1
3062.87,169.9,449.5,65.0,4,1
2445.28,100.8,387.8,54.6,5,1
2308.39,196.5,196.1,82.0,4,1
3280.36,242.7,385.5,85.3,4,1
1431.91,104.6,150.9,45.5,4,1
3233.46,184.2,430.0,86.3,4,1
2559.65,121.5,412.6,47.0,4,1
1872.9,99.9,218.6,66.5,5,1
2787.71,171.2,335.4,84.6,6,2
1592.16,177.3,34.4,82.8,4,1
3072.47,140.1,454.0,77.3,5,2
1483.39,127.3,130.8,50.1,4,1
2183.85,150.3,218.5,78.7,5,1
3806.62,179.8,570.8,89.4,4,1
2880.92,180.5,338.0,89.7,5,1
2485.69,96.5,392.1,59.0,4,1
2649.39,160.4,300.8,89.4,5,2
3126.31,134.9,481.4,73.4,6,2
2047.03,145.6,191.4,77.7,4,1
1719.29,177.8,102.4,66.5,4,1
1742.1,187.5,80.2,74.6,4,1
2097.3,209.7,103.2,94.0,5,1
2468.76,98.2,411.7,47.7,5,1
2868.21,184.8,334.5,87.9,4,1
1799.87,91.5,218.7,62.1,5,1
2437.79,185.7,247.9,78.1,4,1
3657.35,215.9,503.9,86.4,4,1
3369.8,142.5,540.3,71.0,5,1
1456.28,150.6,72.9,62.4,4,1
2354.0,132.7,316.8,61.8,4,1
3959.71,158.6,627.6,90.5,5,2
2861.86,180.1,373.1,72.1,4,1
2164.59,104.6,299.1,61.1,6,2
2352.14,137.0,310.2,62.6,6,2
2337.28,209.7,188.7,82.7,4,1
1661.83,133.0,157.5,55.6,4,1
1870.22,231.2,50.4,82.7,4,1
3614.46,197.1,487.2,97.5,5,2
3041.33,224.7,312.6,99.1,4,1
3225.32,156.0,493.9,69.5,4,1
2231.48,230.1,124.2,90.5,4,1
2544.17,123.1,360.6,67.7,4,1
2849.89,185.6,348.0,79.5,4,1
1487.62,157.5,75.4,61.8,4,1
2683.4,126.6,376.8,74.4,6,2
1397.05,132.0,84.8,58.9,4,1
1357.11,125.1,95.8,52.6,4,1
2842.73,103.3,497.0,49.1,6,2
2434.06,199.6,204.9,90.7,4,1
2332.54,101.6,368.5,50.2,5,1
2665.08,105.2,453.9,47.6,5,2
1959.88,185.9,104.9,88.5,4,1
2835.84,110.8,433.9,73.0,6,2
1724.51,140.8,141.7,66.1,4,1
2184.2,134.5,279.7,58.6,4,1
3083.21,192.8,385.8,85.4,4,1
1656.31,184.9,56.0,76.9,4,1
2496.22,133.4,324.2,74.0,4,1
3117.5,157.4,424.1,87.9,5,2
2097.96,200.1,117.4,92.0,4,1
1722.49,156.9,104.9,75.0,4,1
3566.23,232.2,462.3,87.6,4,2
2647.29,138.5,377.8,64.7,4,1
1704.72,124.7,183.9,52.3,4,1
2326.86,165.7,237.7,79.3,4,1
2863.35,85.0,506.3,55.4,6,2
3372.32,160.8,449.3,103.6,6,2
1399.11,122.6,121.9,46.8,4,1
1320.21,130.4,94.2,46.9,4,1
1831.95,136.7,200.6,53.6,4,1
1496.11,107.3,149.1,52.3,4,1
2390.48,144.4,285.8,74.4,4,1
2546.47,233.6,203.1,88.9,4,1
2133.52,191.3,187.5,68.7,4,1
2466.76,187.4,231.3,88.0,4,1
3475.23,174.8,496.6,87.7,5,1
2674.94,230.3,201.8,105.2,4,1
1834.15,97.5,233.9,56.5,5,2
2662.58,161.1,340.3,73.0,5,1
3281.84,187.7,409.3,99.3,4,1
2746.3,131.1,387.1,74.8,5,2
2550.18,169.3,233.2,104.5,5,2
2667.01,146.1,298.7,98.6,6,2
3350.95,201.3,426.7,93.2,5,2
3455.36,142.1,544.7,78.7,5,2
2357.36,200.5,212.7,78.3,4,1
3267.78,115.3,566.2,60.2,6,2
2228.85,206.3,177.8,77.0,4,1
2463.52,106.5,376.1,59.2,5,2
2371.25,143.4,306.6,63.4,4,1
3046.66,140.9,452.0,75.0,4,1
2059.26,233.1,81.8,88.9,4,1
2491.28,197.6,241.5,81.7,4,1
2207.41,164.5,202.1,82.4,5,1
2601.37,175.9,315.7,70.6,4,1
2651.68,113.1,382.9,74.2,6,2
2880.82,160.5,380.2,79.8,5,1
4425.62,163.7,747.2,86.9,5,2
1774.72,160.4,133.6,66.5,4,1
1954.4,110.1,251.4,56.5,4,1
1948.34,100.0,283.5,46.1,4,1
3261.35,183.5,447.2,82.0,4,1
1791.69,187.2,112.9,65.7,4,1
3110.76,155.4,462.2,71.1,4,1
1913.27,148.3,178.6,67.3,4,1
2785.08,152.9,375.3,74.7,5,1
3925.0,227.0,555.0,88.5,5,1
2138.0,193.2,171.8,75.3,4,1
2452.81,97.4,398.6,52.1,5,2
2662.5,113.0,404.8,65.7,6,1
3857.8,140.6,676.3,65.6,5,1
1974.44,120.2,281.8,40.7,4,1
2666.96,192.0,309.1,73.6,4,1
4022.3,191.7,609.5,90.8,5,2
2474.1,200.2,209.6,92.8,4,1
1623.47,103.9,199.6,45.5,4,1
3004.12,190.7,380.4,80.0,4,1
3687.89,253.6,463.2,91.2,4,1
