gender,age,height_cm,weight_kg,bodyfat_percent,activity_level,goal_type,goal_delta_kg,goal_time_weeks
1,60,153,81.4,0.0,4,1,-8,5
0,47,198,105.8,11.8,4,0,0,6
0,55,173,73.4,0.0,5,1,-3,5
0,18,182,90.8,13.3,4,0,0,6
0,28,176,59.6,0.0,3,0,0,7
0,44,175,57.2,14.7,2,2,8,15
1,38,152,102.1,26.2,1,1,-2,15
0,22,160,104.0,26.3,4,2,6,7
0,33,182,84.5,28.3,2,2,5,10
0,44,193,52.7,10.2,4,0,0,6
0,44,174,72.1,18.5,2,0,0,15
1,32,164,58.9,0.0,1,0,0,11
0,43,191,98.5,22.3,2,0,0,9
1,25,178,77.4,28.2,1,1,-8,9
1,26,161,103.6,18.5,4,1,-8,16
0,26,179,61.2,22.9,5,0,0,5
1,37,179,103.6,16.1,2,2,8,4
0,24,169,65.4,0.0,5,2,6,16
0,37,160,99.8,15.3,1,1,-3,4
1,31,185,70.7,25.4,5,2,6,6
0,28,180,58.3,10.1,3,0,0,6
1,53,167,65.6,22.9,5,2,7,16
0,47,180,96.1,29.8,2,2,3,10
0,27,185,51.4,12.1,4,1,-5,6
1,24,181,65.6,14.5,2,2,8,12
0,27,162,90.6,23.7,1,2,8,11
0,32,152,102.6,21.8,5,1,-5,14
1,53,197,81.4,28.0,5,1,-7,13
0,52,193,103.8,0.0,4,0,0,13
1,28,163,105.3,14.5,4,0,0,8
1,24,175,93.5,19.8,2,1,-6,6
1,26,193,104.7,25.1,5,0,0,15
0,23,177,80.2,21.5,2,0,0,9
0,30,152,77.0,29.0,4,0,0,9
0,32,186,93.4,25.4,1,0,0,14
1,26,173,98.0,19.7,1,0,0,13
1,53,168,72.5,27.4,1,0,0,10
0,56,171,108.2,26.4,2,2,8,13
1,18,177,72.7,16.1,1,1,-2,4
1,33,150,82.0,23.2,5,2,5,8
1,59,165,79.5,29.4,5,1,-6,12
1,43,155,56.5,10.2,3,1,-2,16
0,54,164,59.5,25.6,4,1,-7,14
0,55,162,76.8,17.2,1,2,4,10
1,21,194,101.1,0.0,4,2,6,8
0,55,159,108.4,15.5,1,0,0,13
1,21,192,88.6,0.0,5,0,0,12
1,37,156,73.2,0.0,3,0,0,4
0,36,157,64.3,21.7,3,0,0,8
0,20,183,50.4,15.1,2,1,-5,10
1,59,160,97.4,20.3,1,0,0,7
1,22,182,80.8,27.8,3,2,8,15
1,19,176,74.3,0.0,1,2,6,6
0,48,185,51.7,21.9,3,0,0,7
0,28,160,68.9,28.4,3,0,0,15
0,55,157,80.5,21.2,2,0,0,16
0,42,180,106.5,19.2,1,2,7,9
1,54,178,79.4,0.0,1,1,-6,11
1,43,193,107.6,22.1,5,0,0,13
0,54,164,107.6,19.5,3,0,0,8
1,44,156,61.7,28.0,1,1,-8,4
1,28,156,106.6,0.0,1,1,-8,16
1,55,165,105.8,17.8,1,2,8,9
1,19,171,74.3,24.6,4,2,5,8
1,53,153,71.1,29.3,1,2,3,15
1,54,189,92.6,20.3,2,0,0,5
1,19,152,103.0,25.7,5,2,4,5
1,18,177,100.5,20.6,1,2,5,10
1,49,175,60.1,17.3,5,1,-5,16
1,56,154,68.8,15.8,2,2,7,13
1,18,154,56.5,0.0,2,1,-6,7
1,57,174,69.6,22.9,3,2,3,15
0,57,200,92.9,11.6,5,0,0,13
0,30,159,56.5,13.3,3,1,-2,7
0,58,167,90.8,26.2,5,2,3,13
1,33,184,85.4,22.5,2,2,6,15
0,37,152,51.5,0.0,2,2,2,9
1,53,163,53.6,26.8,2,1,-6,8
0,24,176,81.0,16.9,5,2,2,16
1,29,154,89.2,0.0,4,1,-8,11
1,57,187,51.4,20.6,4,1,-4,8
0,46,183,81.1,21.7,5,0,0,12
0,23,182,78.7,14.0,3,2,3,7
1,39,170,77.1,0.0,4,1,-2,16
1,54,172,57.5,0.0,2,1,-2,8
0,45,177,67.7,26.6,3,2,4,16
1,55,176,110.0,14.5,4,1,-2,5
0,50,188,65.9,0.0,4,1,-8,14
1,48,170,53.4,0.0,2,0,0,14
1,27,177,64.1,12.9,3,1,-3,6
0,47,176,84.7,21.9,4,0,0,14
0,43,172,83.0,12.9,1,2,3,12
0,25,195,60.1,26.4,5,1,-6,6
0,55,191,64.0,16.1,1,1,-8,16
0,23,176,105.4,13.7,1,0,0,13
0,50,172,69.2,11.1,4,1,-5,7
1,39,189,109.9,19.3,1,0,0,10
0,47,180,78.7,16.1,3,0,0,6
0,46,165,101.1,15.6,3,1,-7,10
1,56,158,68.8,0.0,4,0,0,14
1,44,192,77.7,23.7,2,0,0,14
0,54,153,61.5,20.5,4,0,0,10
0,27,163,107.4,25.8,5,1,-8,14
0,51,197,73.8,21.4,5,1,-6,12
1,48,165,97.2,0.0,1,2,2,8
1,25,196,74.9,20.7,5,1,-6,13
1,23,156,102.0,12.6,3,2,8,12
1,48,168,52.5,24.9,1,2,7,5
0,48,167,106.8,11.8,3,1,-6,16
1,45,171,78.0,13.0,3,0,0,9
0,59,198,79.6,23.2,5,1,-6,4
1,58,200,93.7,10.9,4,0,0,13
0,25,171,103.6,11.5,4,2,7,6
1,47,192,87.7,12.4,4,0,0,11
1,45,176,50.2,16.2,5,2,3,9
1,59,186,70.0,12.1,5,1,-6,5
0,42,183,78.5,25.6,2,2,5,13
1,53,153,67.4,0.0,5,0,0,12
0,22,152,109.4,30.0,4,2,5,10
0,43,154,51.2,14.7,4,0,0,5
1,58,161,51.8,0.0,1,1,-8,4
1,44,191,68.8,10.1,5,1,-8,6
0,22,194,94.1,16.5,3,1,-8,8
1,37,180,97.7,0.0,1,2,3,13
0,31,156,70.0,19.2,2,1,-2,4
1,52,199,93.8,14.2,1,1,-2,16
0,51,155,84.0,13.4,4,0,0,10
1,21,176,85.5,13.6,3,1,-2,8
0,49,155,60.1,21.2,2,0,0,15
0,52,156,83.5,0.0,3,2,3,5
1,48,154,53.9,29.8,3,2,2,16
0,52,164,92.2,21.2,3,1,-3,13
1,26,169,96.5,0.0,3,1,-7,5
0,27,164,78.7,0.0,2,0,0,10
1,52,193,105.8,27.0,2,1,-2,16
0,27,154,61.3,22.2,2,0,0,14
0,20,163,69.3,15.0,4,1,-4,13
1,60,151,55.3,27.2,3,0,0,6
1,43,152,71.3,17.0,1,1,-3,8
1,18,196,71.7,27.4,4,2,4,9
1,59,150,105.2,14.3,5,1,-8,9
1,49,186,58.9,23.3,2,2,5,10
0,31,159,91.0,25.5,3,2,5,15
0,57,187,105.8,15.9,3,2,4,7
1,48,166,75.8,20.6,4,1,-3,6
1,33,168,77.5,16.7,3,1,-3,13
1,32,152,78.5,23.9,5,0,0,9
0,27,155,63.9,10.9,2,2,8,15
1,40,179,66.1,0.0,3,1,-4,7
1,42,191,61.4,13.6,5,1,-5,14
0,57,169,64.8,20.8,5,2,3,5
0,18,153,106.5,11.5,4,1,-8,7
1,44,151,75.0,14.5,1,1,-8,4
1,23,171,79.5,25.9,4,2,7,10
0,24,160,69.7,23.6,3,2,8,15
1,50,155,94.4,10.3,3,2,8,9
0,29,179,89.7,13.8,4,1,-4,12
1,55,181,95.4,15.3,3,1,-5,4
1,25,154,71.1,14.2,2,2,8,12
1,29,190,66.4,14.9,1,1,-4,7
0,56,152,79.8,21.3,1,2,3,16
0,27,190,60.8,16.1,1,2,7,14
1,37,185,57.0,20.3,4,0,0,15
0,56,176,89.2,16.8,1,0,0,12
1,33,157,67.0,23.6,1,0,0,14
1,52,165,90.3,19.4,5,1,-7,11
0,47,163,98.2,16.4,4,1,-2,10
1,34,182,79.7,22.4,1,0,0,16
0,50,156,109.7,17.8,3,0,0,11
1,54,186,59.5,0.0,4,2,8,15
0,29,196,109.9,18.2,3,0,0,9
0,52,176,85.6,26.6,5,0,0,11
0,50,200,73.5,23.5,2,0,0,6
1,19,187,91.4,28.6,5,2,6,16
1,31,192,95.3,18.6,5,0,0,14
1,30,191,97.3,27.8,4,2,3,9
0,33,150,58.3,17.0,5,0,0,16
0,20,184,69.0,0.0,1,2,5,11
0,28,189,95.0,24.2,4,1,-5,8
0,53,179,60.3,24.7,1,2,7,15
0,21,179,96.1,10.5,3,0,0,15
1,40,180,86.0,28.3,5,2,8,9
0,54,171,104.9,14.0,5,1,-7,9
0,37,200,88.8,0.0,4,1,-3,9
0,30,197,55.8,23.8,1,2,7,11
0,40,171,71.2,15.4,1,2,6,14
0,19,160,105.3,20.5,3,2,7,8
0,27,163,53.1,16.2,3,1,-3,11
1,48,168,93.9,0.0,3,1,-6,9
1,48,196,103.5,22.3,1,2,4,7
0,21,163,92.7,25.3,3,2,7,8
1,27,191,63.0,12.8,4,2,4,10
1,24,174,102.2,0.0,4,1,-5,8
0,52,150,97.4,21.9,5,2,6,15
1,54,200,76.1,0.0,3,2,7,13
1,19,185,59.2,10.7,2,2,5,6
0,41,167,86.8,23.1,5,0,0,5
1,50,181,51.0,16.6,4,0,0,6
0,25,151,102.1,27.6,4,0,0,4
1,46,184,71.9,18.6,4,1,-6,7
0,24,178,96.3,26.0,3,2,7,14
1,24,198,55.6,15.2,1,2,8,15
0,38,191,52.5,21.8,2,0,0,16
1,46,157,84.8,11.3,5,1,-3,13
1,28,178,79.5,0.0,4,2,2,8
0,56,189,53.9,14.7,3,1,-4,10
0,21,164,93.5,19.2,1,0,0,14
0,43,164,76.4,22.2,4,0,0,4
0,37,170,56.7,11.2,3,2,5,5
0,50,197,55.2,23.7,2,2,7,5
0,34,171,107.9,22.9,3,2,5,16
0,46,192,54.9,28.8,1,0,0,11
0,33,156,103.6,12.8,4,0,0,6
1,42,188,109.6,21.2,1,0,0,7
1,24,157,53.3,26.5,3,1,-4,10
0,43,154,55.7,13.1,3,0,0,10
0,41,173,90.6,0.0,5,2,3,4
0,49,182,94.2,11.6,3,1,-5,9
1,38,186,104.0,27.8,5,1,-7,12
0,22,177,81.6,0.0,4,2,5,14
1,59,150,81.4,28.5,3,0,0,12
1,59,153,108.4,18.9,3,2,6,7
0,43,194,54.7,23.5,4,2,8,12
0,53,171,104.3,24.4,3,1,-3,15
0,48,171,91.0,0.0,4,0,0,12
0,18,198,96.5,21.2,3,0,0,7
0,49,160,104.1,10.8,1,1,-4,16
1,60,196,89.0,17.6,2,2,3,6
1,49,158,50.6,21.1,2,1,-2,13
1,46,200,99.2,0.0,2,2,3,16
0,21,190,56.8,27.9,4,1,-6,12
1,23,168,100.7,0.0,3,0,0,9
0,33,195,61.8,21.9,2,0,0,14
1,56,165,94.3,29.9,5,0,0,10
0,22,181,71.4,13.9,2,1,-3,10
1,56,163,81.0,28.5,5,0,0,10
0,39,198,62.3,10.1,5,0,0,11
0,39,181,50.6,0.0,3,1,-4,12
1,21,152,69.0,17.7,4,0,0,10
0,58,181,60.5,11.8,4,0,0,6
0,26,153,62.3,23.3,3,0,0,7
0,50,150,94.8,12.5,2,1,-8,12
0,41,170,102.0,29.9,4,2,3,5
0,48,171,109.8,10.1,3,2,6,12
1,39,154,80.7,25.7,5,0,0,12
1,27,178,89.3,23.0,1,2,6,9
1,57,178,55.7,29.5,4,2,5,12
0,26,182,57.1,10.8,5,0,0,6
1,40,181,66.0,27.7,1,0,0,12
1,37,192,70.5,14.6,1,0,0,5
1,51,179,104.9,13.1,1,2,6,12
0,32,166,64.7,16.2,1,1,-5,10
0,35,160,105.1,18.7,3,0,0,7
0,32,195,88.3,26.9,1,1,-4,9
1,42,173,52.8,26.0,1,2,2,14
1,45,175,55.8,25.9,3,2,4,5
1,40,176,72.3,0.0,3,2,2,10
1,52,150,85.3,27.6,1,1,-8,16
0,28,195,90.4,22.2,1,2,8,8
1,34,172,102.2,24.0,5,2,2,10
0,33,150,77.7,14.9,1,2,5,6
1,27,190,89.3,0.0,5,1,-8,12
1,57,172,63.5,0.0,3,1,-8,15
0,42,177,97.1,23.9,1,1,-7,16
0,18,180,79.2,11.2,2,2,8,9
1,48,167,98.1,18.1,5,2,3,8
1,43,154,96.1,24.7,5,2,7,10
1,41,196,73.8,0.0,5,1,-3,16
0,23,151,110.0,18.8,3,1,-7,15
0,56,175,67.4,10.2,1,0,0,12
0,24,162,64.2,15.4,1,0,0,11
0,30,177,75.1,23.9,2,0,0,4
0,53,153,61.6,17.3,2,0,0,4
1,24,190,68.5,21.2,2,0,0,11
0,22,170,77.2,15.3,1,2,6,15
1,22,199,79.0,11.8,5,2,7,5
0,51,180,73.3,29.4,1,1,-2,6
0,50,159,104.1,26.3,3,1,-6,7
0,40,152,98.7,29.1,1,2,4,12
1,36,172,94.5,24.5,2,0,0,16
0,48,154,103.6,24.5,1,2,3,13
1,42,187,56.4,10.8,5,1,-3,4
1,43,169,75.7,12.2,2,1,-6,9
0,25,163,63.1,14.1,4,2,5,7
0,19,182,70.8,23.0,2,2,2,7
0,19,191,103.5,11.1,2,2,7,7
1,27,188,77.1,0.0,4,0,0,4
1,50,191,65.1,12.1,1,2,8,11
1,20,175,94.6,25.8,3,0,0,6
1,50,154,86.8,14.6,5,2,8,13
0,26,156,55.0,20.0,4,2,6,14
0,55,160,59.6,21.0,1,0,0,11
0,36,159,97.0,0.0,5,0,0,10
1,28,155,66.8,0.0,3,1,-4,5
0,41,175,54.3,10.5,5,1,-7,10
1,42,160,106.9,14.2,1,1,-5,11
0,46,163,102.8,28.2,2,1,-6,15
1,56,162,101.2,24.7,5,2,3,4
0,28,168,92.4,16.7,4,0,0,10
0,27,167,67.5,23.0,1,1,-8,8
0,45,192,61.3,16.8,5,0,0,5
0,56,156,54.7,22.2,4,1,-3,6
0,23,156,89.1,17.9,1,1,-3,14
1,56,159,55.8,28.7,3,1,-8,11
0,18,165,68.9,14.9,1,2,5,6
0,40,154,51.4,29.6,4,2,3,15
0,35,162,50.5,17.4,1,2,5,5
1,55,150,57.1,12.9,2,2,4,9
1,30,186,74.5,16.3,4,0,0,12
1,25,166,90.4,27.2,1,2,4,15
0,45,179,57.1,10.0,5,0,0,15
1,37,198,70.8,14.9,4,1,-2,13
1,23,169,64.1,10.4,1,1,-8,11
1,47,153,93.1,26.7,5,0,0,9
1,23,177,107.3,11.9,3,1,-6,8
0,26,170,94.0,19.9,1,0,0,13
0,27,196,81.6,19.3,4,0,0,16
0,46,198,59.0,19.9,1,0,0,6
0,56,167,96.9,15.0,1,1,-4,11
0,54,182,106.0,19.9,1,2,7,9
1,39,196,92.7,0.0,3,1,-8,11
1,53,199,90.6,24.2,3,0,0,5
1,27,161,88.1,15.3,3,0,0,11
1,56,168,72.9,0.0,1,1,-6,8
1,23,159,52.7,28.4,1,2,3,4
1,36,170,86.4,28.1,4,0,0,15
0,57,193,91.2,17.9,1,2,4,10
0,22,173,83.2,0.0,1,2,7,10
0,40,153,85.9,28.2,5,0,0,5
1,56,178,71.6,29.8,4,1,-2,9
1,57,151,74.1,0.0,3,2,6,15
0,58,194,67.1,24.7,3,0,0,15
0,36,181,77.3,21.2,2,2,4,4
1,18,198,50.8,15.6,4,2,2,7
0,51,167,72.7,16.3,2,2,7,8
0,57,186,76.9,11.2,4,2,7,8
1,18,178,70.5,21.9,5,0,0,11
0,37,153,102.1,15.8,4,1,-5,8
1,20,178,80.0,18.6,5,2,8,7
0,23,163,95.4,27.4,4,1,-8,13
1,19,183,108.5,18.1,5,1,-3,15
0,52,168,104.4,15.9,4,2,7,8
1,31,154,88.9,0.0,3,0,0,14
1,24,162,90.8,22.0,5,0,0,16
1,30,177,96.2,28.7,4,1,-7,9
0,23,178,65.4,21.4,1,2,8,9
1,49,150,107.4,20.9,1,1,-4,13
1,39,172,68.1,16.8,3,2,3,10
0,36,152,85.3,25.4,5,0,0,5
0,19,168,106.2,25.2,5,0,0,11
0,33,190,92.1,21.3,3,1,-3,8
1,57,174,106.9,27.7,4,1,-3,16
1,51,155,71.7,21.5,4,2,8,11
1,27,182,65.3,10.6,5,0,0,8
1,51,163,82.8,22.8,1,2,5,10
1,25,173,67.3,21.6,4,0,0,7
0,49,159,94.3,24.3,5,1,-7,15
1,33,161,84.2,0.0,5,0,0,16
1,40,179,71.7,0.0,4,0,0,16
0,60,151,90.6,24.6,4,1,-7,5
1,27,159,73.0,25.5,4,2,7,14
1,45,199,102.3,28.0,2,2,6,5
0,55,182,67.8,18.8,5,2,8,8
1,28,197,68.3,14.2,2,0,0,6
0,52,197,72.5,17.5,2,0,0,12
1,50,161,84.9,0.0,5,2,6,4
1,47,150,80.3,13.4,2,2,2,8
1,30,189,55.5,17.0,2,1,-8,9
0,18,155,81.9,17.9,2,1,-7,10
1,53,188,52.8,29.1,1,1,-2,9
1,22,181,59.5,26.9,5,1,-6,6
1,23,176,101.3,16.6,4,0,0,9
0,37,172,91.5,17.3,2,2,6,6
0,19,177,52.9,13.7,5,2,3,6
0,29,155,97.6,23.5,3,1,-3,13
0,39,169,105.1,22.5,1,0,0,16
1,34,189,60.9,20.0,3,2,2,15
1,44,191,66.2,16.4,5,1,-6,5
1,56,158,95.5,13.2,3,2,5,14
1,35,196,102.0,10.5,1,2,4,15
0,42,182,66.7,17.0,5,0,0,12
0,26,180,76.6,12.8,2,2,3,4
0,60,162,81.6,21.4,5,2,7,10
1,50,157,50.5,20.6,1,1,-7,5
0,25,198,85.0,11.0,5,0,0,7
1,43,177,82.7,14.8,5,2,2,5
0,52,186,53.6,22.0,3,0,0,12
1,44,170,56.7,19.6,1,1,-4,7
0,50,182,62.3,15.4,1,1,-7,15
0,24,172,60.1,25.2,5,0,0,4
0,51,158,64.8,15.2,3,0,0,15
0,40,151,75.2,22.3,1,2,8,13
0,31,191,79.5,24.7,4,0,0,4
0,50,200,108.8,25.3,3,1,-3,12
0,45,197,88.8,29.9,2,0,0,7
0,19,164,107.9,18.9,1,2,2,15
1,22,199,90.4,18.0,1,0,0,10
0,47,174,84.3,17.4,5,0,0,9
1,54,191,54.4,24.8,2,0,0,11
1,20,158,65.3,12.8,4,1,-7,13
1,31,184,93.9,21.8,2,2,4,6
0,18,193,98.8,23.8,1,1,-3,9
0,26,151,78.3,25.9,1,0,0,9
1,57,152,50.8,0.0,4,0,0,4
1,36,171,94.1,20.1,2,0,0,14
0,37,195,55.2,15.2,5,0,0,14
0,39,152,72.8,0.0,4,1,-5,5
0,47,158,91.3,29.0,4,1,-4,9
1,38,166,99.7,21.6,1,1,-2,7
0,26,197,88.7,24.6,1,0,0,16
1,18,163,77.4,24.3,1,1,-6,11
0,52,189,73.5,20.9,4,0,0,4
1,46,196,62.4,0.0,5,0,0,13
0,58,188,64.7,0.0,2,2,2,11
0,22,200,108.2,18.8,5,2,7,11
1,24,154,67.8,15.8,1,2,5,6
0,42,183,100.3,20.8,2,1,-4,8
0,20,195,59.1,11.9,1,2,6,15
0,32,195,85.2,28.6,1,0,0,14
1,54,183,77.5,0.0,4,1,-8,10
0,48,166,86.4,15.7,5,1,-3,16
1,57,171,51.5,11.5,4,2,5,14
1,48,172,105.4,26.4,3,2,2,12
0,26,171,94.1,25.6,5,1,-6,11
0,37,164,93.4,25.6,3,2,7,14
1,33,199,59.9,0.0,1,2,7,15
1,28,183,54.8,20.3,2,2,6,8
0,30,161,97.5,23.6,5,2,5,10
1,42,161,88.8,22.8,1,2,8,14
1,53,152,88.3,15.8,2,0,0,15
1,18,156,102.1,24.1,5,1,-6,9
1,45,177,104.8,25.4,5,1,-6,14
0,51,163,91.2,27.5,3,1,-5,8
1,31,176,69.5,22.8,1,0,0,7
1,48,200,58.0,14.3,1,0,0,5
0,20,152,66.4,17.0,3,2,6,5
1,24,183,64.3,0.0,3,1,-7,4
1,55,178,79.0,23.5,1,1,-5,6
1,34,198,100.5,13.7,2,2,6,13
1,55,166,74.8,24.2,3,1,-6,6
1,53,163,75.1,0.0,5,1,-8,5
0,35,197,92.8,0.0,3,1,-7,9
0,19,191,88.8,0.0,4,2,2,14
1,50,183,106.0,21.2,4,1,-7,14
1,24,193,75.0,0.0,1,2,8,6
1,46,165,96.1,0.0,2,1,-5,10
1,34,174,55.1,13.6,2,1,-2,6
1,30,187,81.9,22.3,2,0,0,5
1,41,160,90.7,14.4,3,1,-8,10
0,44,175,70.1,26.5,4,2,3,5
1,38,161,52.1,20.4,1,2,5,12
0,19,196,67.2,17.9,5,0,0,16
0,24,174,96.9,27.1,1,0,0,7
1,36,154,61.0,24.1,5,1,-3,8
0,53,160,62.9,12.4,1,0,0,4
1,45,159,94.3,17.5,2,0,0,12
0,55,165,92.9,26.9,1,2,8,13
1,18,167,81.3,12.8,4,2,2,7
0,58,180,84.6,24.0,3,1,-7,12
1,34,156,99.2,12.4,2,2,3,16
0,44,176,103.9,26.6,2,2,7,8
1,55,157,105.9,15.9,2,2,8,13
1,57,156,66.1,28.2,4,2,7,4
0,54,187,87.7,18.9,4,1,-2,11
1,50,193,68.3,28.4,1,1,-5,9
0,48,193,58.8,19.4,3,1,-6,15
1,42,154,102.8,20.9,5,1,-4,4
0,52,175,97.6,11.6,5,1,-7,11
1,33,158,105.0,22.4,5,0,0,12
1,34,195,92.9,16.0,2,2,4,4
0,50,172,84.2,27.9,5,1,-5,14
0,41,200,108.8,22.8,3,1,-2,12
0,54,197,95.7,15.9,3,2,4,11
0,54,171,81.1,11.2,1,2,7,9
0,39,151,97.0,10.7,3,0,0,16
1,24,198,51.8,25.7,1,0,0,13
1,34,184,54.4,19.2,1,1,-3,5
1,55,185,58.6,28.2,2,0,0,15
0,54,171,102.6,20.7,1,0,0,5
0,21,178,83.4,17.1,5,2,8,15
0,59,189,109.8,18.8,1,2,5,15
1,36,198,54.0,13.6,4,1,-3,10
0,60,195,101.2,23.0,2,2,4,5
0,53,159,102.9,0.0,5,1,-7,13
1,31,198,77.8,28.0,4,2,3,15
1,31,179,84.9,25.3,2,0,0,5
1,45,184,108.9,20.1,4,0,0,6
1,38,173,105.5,15.3,5,2,4,13
0,22,160,105.0,26.1,4,2,7,10
1,28,188,74.1,23.6,2,1,-2,7
0,60,184,68.6,18.4,4,1,-8,5
1,20,173,52.7,29.3,4,0,0,12
1,19,193,70.1,24.8,5,2,5,4
1,26,183,90.4,13.4,5,2,8,14
0,56,200,98.0,29.7,4,2,2,4
0,32,163,77.8,27.4,3,2,5,14
0,44,197,60.5,20.4,5,2,6,10
1,34,178,67.8,14.1,1,2,2,7
1,34,158,60.4,16.2,5,2,5,13
1,53,199,50.3,21.9,1,1,-3,6
0,50,175,91.6,15.1,2,0,0,4
0,53,182,109.5,10.8,1,1,-8,16
1,36,154,103.6,19.4,3,1,-4,13
1,52,171,99.8,12.6,3,1,-2,4
1,29,159,82.6,20.5,2,2,4,8
0,47,177,93.2,12.1,3,0,0,15
1,18,190,73.1,24.8,3,1,-2,5
1,47,171,81.4,14.2,1,1,-8,13
0,18,198,87.7,23.1,2,2,4,8
0,60,151,75.0,0.0,5,2,5,9
0,44,168,87.0,26.3,4,0,0,11
0,32,180,76.0,0.0,2,1,-3,11
1,19,181,103.0,20.5,2,2,6,6
1,40,195,101.0,24.6,2,0,0,13
0,43,179,66.7,19.1,1,2,7,12
1,31,169,99.3,23.7,2,2,5,10
1,47,152,82.1,14.6,4,0,0,16
1,55,178,97.1,12.0,3,1,-7,4
1,49,198,76.7,14.9,1,2,4,10
1,57,196,99.9,27.4,5,0,0,5
1,60,197,99.5,16.8,1,2,6,10
1,41,159,70.2,18.9,5,2,2,12
1,55,169,86.9,18.0,5,1,-5,8
0,58,171,74.9,16.3,1,1,-2,4
1,30,161,109.2,24.2,4,2,6,9
1,26,182,66.7,24.7,2,1,-5,4
1,47,170,62.1,16.4,5,2,5,10
0,43,187,94.5,27.4,5,0,0,14
0,45,174,102.1,16.7,4,0,0,9
1,37,156,94.8,0.0,5,0,0,4
0,24,179,87.2,12.9,1,2,7,14
1,51,171,53.2,25.8,4,1,-5,11
0,54,155,65.4,24.9,1,1,-5,6
1,19,165,88.8,0.0,4,2,2,12
0,53,196,75.4,20.3,2,0,0,10
0,57,167,98.5,0.0,4,1,-5,16
0,21,161,67.7,11.8,1,1,-7,14
0,57,169,87.6,15.1,3,1,-8,12
1,58,194,108.1,21.4,2,1,-5,10
0,25,173,104.2,28.7,4,2,2,13
1,20,156,66.7,0.0,3,0,0,15
1,33,164,90.9,26.8,4,0,0,7
0,38,158,56.5,13.9,3,0,0,4
0,47,181,78.4,25.1,1,1,-3,6
1,39,197,73.0,22.2,3,0,0,11
1,45,176,101.0,12.7,2,2,3,6
0,21,151,50.3,23.9,3,2,6,5
0,41,178,103.1,12.3,2,1,-3,16
0,48,173,76.3,28.3,4,1,-4,9
0,18,177,67.0,14.7,5,2,5,14
1,43,183,93.8,11.9,2,2,2,5
1,27,184,106.7,0.0,2,0,0,13
1,38,167,97.6,24.7,2,0,0,12
0,19,195,51.0,16.0,1,0,0,4
0,46,165,77.6,24.7,4,2,6,7
1,39,199,76.3,14.1,4,0,0,5
1,39,185,52.6,0.0,5,0,0,14
0,36,165,94.9,12.9,1,2,4,10
0,36,170,88.6,14.4,1,2,4,10
1,59,154,58.4,29.9,3,2,5,7
1,44,194,88.2,12.6,5,0,0,9
1,47,199,94.5,0.0,4,2,4,14
0,36,157,87.9,21.9,4,1,-6,16
1,55,183,85.2,28.3,2,0,0,15
1,22,185,102.6,21.2,1,2,5,14
0,47,196,81.4,12.2,3,0,0,7
1,43,176,80.0,13.2,2,0,0,11
0,23,179,83.4,11.2,3,1,-7,7
0,57,177,88.9,24.9,1,2,6,11
1,29,163,68.5,0.0,1,2,2,7
1,20,193,78.5,0.0,5,2,7,15
0,36,150,57.0,16.0,5,2,8,12
1,26,180,95.0,0.0,1,2,7,11
0,21,175,97.9,15.9,1,2,7,9
0,56,162,58.3,12.4,5,0,0,7
1,51,186,94.3,11.3,1,1,-5,15
1,24,188,94.9,14.0,5,2,4,12
1,25,167,61.5,0.0,4,0,0,11
0,28,157,64.3,25.2,1,1,-7,16
1,47,177,60.0,26.1,1,0,0,7
0,27,194,57.1,19.2,3,2,5,11
1,37,150,80.4,25.2,2,1,-6,13
0,34,157,76.8,12.8,4,0,0,11
1,39,157,88.5,28.5,1,0,0,12
0,60,194,61.3,26.2,5,1,-3,13
0,49,154,66.0,15.4,2,0,0,12
0,30,160,85.4,12.5,2,1,-2,4
1,38,161,100.9,16.2,4,0,0,4
0,27,177,80.9,29.6,1,0,0,4
1,46,161,54.5,18.2,4,1,-6,7
0,45,157,98.7,18.8,1,2,4,7
1,29,173,106.0,20.8,2,0,0,4
0,54,156,84.3,25.9,3,1,-7,10
1,31,155,53.1,0.0,2,0,0,16
0,48,177,56.9,14.2,4,0,0,7
0,36,192,77.0,25.8,3,1,-6,9
1,33,155,90.4,22.5,4,0,0,11
1,33,151,53.0,21.4,5,2,3,12
1,20,195,96.6,0.0,1,1,-8,4
0,18,189,107.8,0.0,2,1,-2,8
0,28,200,75.9,0.0,1,1,-2,4
0,22,176,102.6,27.5,1,0,0,12
0,38,156,104.7,0.0,1,1,-3,4
1,35,150,97.5,20.5,5,1,-8,7
1,22,193,82.6,15.4,1,0,0,10
1,32,164,82.2,20.1,1,0,0,7
1,24,166,96.6,13.6,3,0,0,16
0,23,187,82.3,0.0,3,2,6,13
1,25,188,57.2,11.5,1,2,8,13
0,26,197,52.9,12.0,1,2,5,16
0,48,200,89.5,24.1,2,1,-5,13
0,57,183,51.7,11.5,5,0,0,5
0,59,161,100.2,10.6,1,1,-3,11
0,50,171,59.8,16.4,3,1,-2,6
1,39,175,98.0,0.0,1,2,5,15
0,37,155,88.0,0.0,3,0,0,14
1,58,186,58.1,13.7,3,0,0,11
0,34,186,63.4,15.9,4,0,0,9
1,31,187,54.4,14.1,3,2,3,13
0,32,180,95.9,16.2,2,0,0,12
0,20,181,85.7,12.7,2,2,6,14
0,33,195,93.8,27.3,4,2,2,15
1,28,158,57.7,10.9,4,2,5,14
1,51,199,87.8,15.7,4,0,0,12
