food_id;food_name_hu;food_name_en;kcal_per_100;prot;carbs;fat
4868e579-4475-427f-ab36-90fe13066bab;tojás (egész);egg (whole);141.2;12.8;1.0;10.9
c48e249f-2664-41ed-ab04-e9affcca95f6;bulgur;bulgur;344.0;12.1;73.4;1.3
f99aaa0f-6616-4847-a47d-18b6679968cd;mandula;almonds;602.9;21.9;22.9;52.1
3fd0e847-cf50-4214-a8f2-0464d48ea783;marhahús (sovány);lean beef;218.5;27.0;0.0;10.4
c9634770-1425-4c76-9a42-a66db8b11aff;pulykamell sonka;turkey ham;107.5;17.6;1.0;2.9
ae76be04-2675-46e7-a04c-d80da4bc3b57;müzli;muesli;384.4;9.9;59.3;6.9
6a468e93-4d21-4dab-89d1-71dd8f3e5b9b;barna rizs (nyers);brown rice (raw);352.3;7.6;72.4;2.1
3a702f7b-2cd6-436a-8fae-152649d1057c;csirkemell (sült);chicken breast (grilled);158.3;29.7;0.0;3.5
39becefa-378f-431b-936a-067b16493977;pulykamell sonka;turkey ham;110.6;18.1;1.0;3.0
23171ab7-0563-49aa-83ae-cdadd9987a64;édesburgonya;sweet potato;83.2;1.5;19.4;0.1
27c27d75-8c51-4ee1-99d6-e961f26efcdf;kókuszolaj;coconut oil;926.9;0.0;0.0;103.9
e1da479a-d1cf-4f77-a8b1-f04168f0c315;tészta (nyers);pasta (raw);355.7;12.5;71.9;1.4
30f83974-d3a6-4ddc-84b5-c4f64bc7386b;tojásfehérje;egg white;53.1;11.2;0.0;0.0
9ae74841-9d7c-47c5-a376-1fe533cefa03;karfiol;cauliflower;24.2;1.9;4.8;0.3
b0fbd430-54ff-4555-9a8d-093c85e415ba;mogyoróvaj;peanut butter;580.3;24.7;19.7;49.3
869d4194-a115-4a17-aa55-fb27b661f9e7;paradicsom;tomato;18.9;1.0;4.2;0.2
0ed9ac5e-acab-4df0-8cab-ba1345ba1105;banán;banana;86.6;1.1;22.4;0.3
0df18ad1-31ff-4252-aaf4-4629d6e820f0;protein por (tejsavó);whey protein powder;382.5;76.5;7.7;5.7
356cdc28-fa0d-4a3b-b9b4-f43f9728dc8e;pulykamell sonka;turkey ham;108.2;17.7;1.0;3.0
03fddbdc-4e8c-427b-a8a8-a8caeca86e71;zöldség mix (fagyasztott);vegetable mix (frozen);47.6;2.9;9.5;0.5
057af89f-125d-4207-8438-7c40bb3e0fea;barna rizs (nyers);brown rice (raw);365.9;7.9;75.2;2.2
7309c1f2-b465-494c-aaf7-f056ef2be926;marhahús (sovány);lean beef;203.4;25.2;0.0;9.7
5629425c-7a2d-439c-b385-488b229ff0cf;trappista sajt;semi-hard cheese;347.1;26.5;2.0;28.6
320d11c0-1000-48be-a23c-38d653a6a1d5;lencse (főtt);lentils (cooked);112.5;8.7;19.4;0.4
125dcf87-14bf-4398-b68b-2c694c113fe4;fekete bab (főtt);black beans (cooked);132.8;9.1;23.1;0.5
744c996f-6270-436f-80f0-a62c68ef5a38;fehér rizs (nyers);white rice (raw);350.5;6.8;75.9;0.6
15e330a6-36fc-4ad3-9471-28884da27a02;teljes kiőrlésű kenyér;wholegrain bread;236.9;9.6;39.3;3.8
2a3ff8ba-bc93-45e7-98ae-a10dc51d21d0;trappista sajt;semi-hard cheese;349.1;26.7;2.1;28.8
a82377da-94a5-41c3-8792-b0046f81f9df;pulykamell sonka;turkey ham;112.0;18.3;1.0;3.1
6f01a6df-dd03-42eb-beff-0a84271a984e;mogyoróvaj;peanut butter;571.9;24.3;19.5;48.6
7101111c-5d0b-45df-b4c4-0bb97a9aa9bc;bulgur;bulgur;331.6;11.6;70.8;1.3
7697ed27-41eb-4b9b-bc4d-0d5a333b8cb6;bulgur;bulgur;341.7;12.0;72.9;1.3
714d9281-c2c0-459b-95b4-0855faea68c1;burgonya;potato;77.9;2.0;17.2;0.1
9febc2be-57e2-464e-a6b0-5d00c61df84f;kókuszolaj;coconut oil;875.5;0.0;0.0;98.2
6012207e-8ad0-4152-be15-657795a7880c;fehér kenyér;white bread;263.0;7.9;48.4;3.0
9f53af35-e355-46ea-93ea-ed7bae238356;natúr görög joghurt;plain greek yogurt;100.0;10.3;4.1;5.2
ff328c98-493d-49a0-871c-84abe28d4d0d;brokkoli;broccoli;32.6;2.9;6.7;0.4
a36ec583-1edc-4cc9-95d0-14753a3db2a9;sárgarépa;carrot;42.1;1.0;10.3;0.2
20deaf7d-600b-4522-a745-9876cce38838;brokkoli;broccoli;32.9;2.9;6.8;0.4
9d236d8e-2847-4e73-bdfc-84d92d1ae3d2;zöldség mix (fagyasztott);vegetable mix (frozen);49.3;3.0;9.9;0.5
0ee4821d-afdc-4249-9de2-c9c66feb8fb6;quinoa;quinoa;383.8;14.6;66.7;6.3
084edb14-c3fb-441b-95c7-e907358b1c99;csirkemell (sült);chicken breast (grilled);162.8;30.6;0.0;3.6
c2e24707-9e20-4b9a-a38d-b417485e7aa6;quinoa;quinoa;365.7;13.9;63.6;6.0
5888e060-9f10-4fbd-bcc6-cc1fb6186a0f;zöldség mix (fagyasztott);vegetable mix (frozen);49.7;3.0;9.9;0.5
bac02dc7-ccd5-4617-808a-f58aa3692608;quinoa;quinoa;361.8;13.8;62.9;5.9
c88f9d13-5c1e-4bd0-afed-084ad80e22d8;pulykamell sonka;turkey ham;106.7;17.5;1.0;2.9
05ea579e-ee99-492e-a079-a921a1a0a237;csicseriborsó (főtt);chickpeas (cooked);157.6;8.6;25.9;2.5
c8ce9667-ea63-41cd-85f4-c7cdcc5f2ed8;brokkoli;broccoli;32.6;2.9;6.7;0.4
608e2eca-bc2b-462b-b9a6-a2b71309f6aa;paradicsom;tomato;18.2;1.0;4.0;0.2
41a07e06-6430-4b1a-951e-b68a4b870d1e;tonhal konzerv (vízben);canned tuna (in water);116.8;25.2;0.0;1.0
98c0ebb6-5749-4d7f-aaed-4d90f480efbf;burgonya;potato;79.4;2.1;17.5;0.1
dbb36a61-bec0-434d-a8e3-ad2e24ef9de8;zsírszegény túró;low-fat cottage cheese;94.2;12.5;2.9;3.8
d7e36bf0-c5d1-4423-a378-f6f08ffac848;csicseriborsó (főtt);chickpeas (cooked);162.9;8.9;26.8;2.6
1c2c18fd-bd3f-46e2-9fb5-69b81901d38a;tojásfehérje;egg white;54.0;11.4;0.0;0.0
e6bd8168-32c8-4761-8eb0-1a939ca5d5cc;sárgarépa;carrot;42.4;1.0;10.3;0.2
c001d358-4a50-4dec-86b9-3b9a09ae5147;mogyoróvaj;peanut butter;602.1;25.6;20.5;51.2
9ee5b942-ba22-487a-9bc5-d9b10f937fdc;banán;banana;91.2;1.1;23.6;0.3
2d99433a-b74d-4649-bef8-3025dca59e85;pulykamell sonka;turkey ham;108.0;17.7;1.0;2.9
3f54d6a7-4136-403b-a9d3-6e215836bcf3;alma;apple;53.8;0.3;14.5;0.2
85ca4f9b-5cc7-40cd-aa1a-992e65fdd0e4;mogyoróvaj;peanut butter;579.7;24.6;19.7;49.3
9eabe7b4-c13c-4da2-abb4-e461649cb911;pulykamell sonka;turkey ham;104.7;17.1;1.0;2.9
c9dbc991-b5e4-486d-adb1-b507bc56d859;fehér bab (főtt);white beans (cooked);115.7;8.8;26.4;0.5
cf22198b-2349-4019-92f4-98bf2287f537;paprika;bell pepper;24.7;1.0;5.7;0.3
134e4f09-e9df-432d-a43d-fea1d48697a1;paprika;bell pepper;27.3;1.0;6.3;0.3
77c495fb-6432-481c-940c-5bc57e0b0b69;csirkemell (főtt);chicken breast (boiled);158.8;29.7;0.0;3.1
83f36d79-d788-4f65-ab25-faac00864b09;kókuszolaj;coconut oil;927.3;0.0;0.0;104.0
cbd91751-14c0-4fc1-82c1-6ec38ffe70f6;bulgur;bulgur;325.4;11.4;69.5;1.2
d0427247-42b3-46bb-92ec-411568a46629;karfiol;cauliflower;24.7;2.0;4.9;0.3
f4805ce1-d305-4cda-a284-2a333902d915;kókuszolaj;coconut oil;856.5;0.0;0.0;96.0
21598e46-ee73-4648-a782-7e302d7cf19c;mogyoróvaj;peanut butter;578.6;24.6;19.7;49.2
6cc420ff-27c7-492c-a986-ba90d236ad33;mandula;almonds;592.7;21.5;22.5;51.2
9ae4b62d-fd00-4c1a-934e-ae772014b264;zsírszegény túró;low-fat cottage cheese;101.9;13.5;3.1;4.2
8dd3f163-e501-4a4d-8303-06dc8a4099c5;light sajt;light cheese;206.2;24.5;2.9;9.8
651d085d-5174-4a71-bcd7-67e94470921a;tészta (nyers);pasta (raw);374.8;13.1;75.8;1.5
5098c20c-a490-4ae8-84bf-6793e307e21a;csirkemell (főtt);chicken breast (boiled);157.9;29.5;0.0;3.1
49832b6e-d54a-45e5-ba51-6de970b76b13;paprika;bell pepper;26.2;1.0;6.0;0.3
540ecce9-b0cf-4743-b8f9-1eb05fc743f6;olívaolaj;olive oil;852.0;0.0;0.0;96.4
06baf880-7f8a-4f6a-8cd9-93db71a6d372;tészta (nyers);pasta (raw);381.1;13.4;77.0;1.5
392689f3-5878-4d02-a496-f9b65060cdbd;banán;banana;88.1;1.1;22.8;0.3
9d8cc07c-7f63-4c9f-ad83-218c21ff41f3;brokkoli;broccoli;35.6;3.1;7.3;0.4
1b6099cf-f72e-4c3f-bae6-744ba385b139;csicseriborsó (főtt);chickpeas (cooked);163.0;8.9;26.8;2.6
731e26c0-a451-42b7-a56c-7b32b0f4c37e;olívaolaj;olive oil;856.6;0.0;0.0;96.9
6024dbb1-d3a4-4b0b-b6bb-b0555ceb0ee2;barna rizs (nyers);brown rice (raw);369.8;8.0;76.0;2.2
b236ba86-f4bc-4f17-b014-2b71072d6e42;kókuszolaj;coconut oil;927.1;0.0;0.0;103.9
d0afad8a-5b19-460c-b763-5bd815779634;burgonya;potato;78.0;2.0;17.2;0.1
27d4df94-880c-4025-8988-73620456f32a;zsírszegény joghurt;low-fat yogurt;62.5;5.0;6.0;1.5
88fc07c7-ead1-4098-a553-31d2f4b4ee81;marhahús (sovány);lean beef;209.5;25.9;0.0;10.0
6834a883-984b-4e9f-aab8-a5a7b0037e06;fekete bab (főtt);black beans (cooked);131.4;9.0;22.9;0.5
4c28d29d-2759-49f7-a8d4-03c51bbc7d1c;protein por (tejsavó);whey protein powder;385.6;77.1;7.7;5.8
4945ee21-a41c-419a-911d-4411ae898191;barna rizs (nyers);brown rice (raw);367.4;7.9;75.5;2.2
51578fb8-95ba-4d77-abc5-09b49441487b;quinoa;quinoa;355.4;13.5;61.8;5.8
847507b3-5378-4fca-9e61-eb4fde3f5f48;csirkemell (főtt);chicken breast (boiled);160.6;30.0;0.0;3.1
3f15d39e-57b4-4f96-9c0a-82cb6128719a;protein por (tejsavó);whey protein powder;399.2;79.8;8.0;6.0
c78221ad-e49c-4130-9428-fe0c1b7329c2;zabpehely;oat flakes;381.3;12.7;58.8;6.9
120860b2-6c8e-4bd5-873f-1c3059d36567;csicseriborsó (főtt);chickpeas (cooked);170.9;9.4;28.1;2.7
3c27925d-c290-4ff0-a3e8-1019b3bdf868;müzli;muesli;385.6;9.9;59.5;6.9
90a91e52-4bb5-4b41-b1b4-48de41d88460;mogyoróvaj;peanut butter;574.8;24.4;19.6;48.9
8fe28dee-30a0-42b5-a303-a01c019a949b;sertéskaraj;pork loin;199.1;28.3;0.0;7.3
3aea984e-b7d6-45c8-b58e-4accf5cb24cc;karfiol;cauliflower;24.8;2.0;5.0;0.3
07eff9ac-1a92-4976-bd67-e1151452d8ae;kókuszolaj;coconut oil;892.1;0.0;0.0;100.0
f4091707-7e9a-47a8-9bf0-4c0031f87c3d;pulykamell sonka;turkey ham;108.5;17.8;1.0;3.0
e69483cd-fa91-418a-9190-1926fa3208c6;lazac;salmon;203.8;19.6;0.0;12.7
7fedb3be-cda4-4850-b665-fd8c7fa9a927;corn flakes;corn flakes;367.4;7.2;86.4;0.4
64dda9f1-e380-4a5a-9e2a-39af8e5c22c5;mandula;almonds;579.7;21.0;22.0;50.1
8d5c5459-9cf9-49e7-9287-475acc014408;paradicsom;tomato;17.5;1.0;3.9;0.2
2c2bb006-0ecc-4994-8b7b-0a4010781657;fehér bab (főtt);white beans (cooked);118.6;9.1;27.0;0.5
628a4429-6f3b-4470-a5ff-c9207184c090;banán;banana;86.3;1.1;22.3;0.3
512c4ba4-f4fe-496d-a7a7-90a536554e90;fehér rizs (nyers);white rice (raw);355.8;6.9;77.1;0.6
cf52f1f1-e6b7-45e9-acdb-0a12dce6fa30;tonhal konzerv (vízben);canned tuna (in water);118.7;25.6;0.0;1.0
94e5faa7-b877-47ec-8884-62c7a4384953;csicseriborsó (főtt);chickpeas (cooked);162.5;8.9;26.8;2.6
771d3644-52eb-4d7b-a15c-011a6badc75d;protein por (tejsavó);whey protein powder;400.8;80.2;8.0;6.0
4a58f270-f114-4dc6-9915-019340b7d028;mandula;almonds;561.8;20.4;21.3;48.5
1a9a592a-5068-485a-b164-3aa8e84a5eca;trappista sajt;semi-hard cheese;342.5;26.2;2.0;28.2
c4de65df-68f6-4056-9b5a-1761f0a00275;zsírszegény joghurt;low-fat yogurt;60.3;4.8;5.7;1.4
d7a7acf9-472b-4f4d-ac63-2f00414c3d81;kókuszolaj;coconut oil;926.9;0.0;0.0;103.9
ca7053c4-71ad-4c16-a6e8-f861c9f34325;uborka;cucumber;16.3;0.7;3.1;0.1
8cab032a-4a53-4003-ae77-8c7d3820810f;alma;apple;53.9;0.3;14.5;0.2
ca43dbea-dffd-469d-81c2-9d6eaadf2cf5;tonhal konzerv (vízben);canned tuna (in water);114.7;24.7;0.0;1.0
666cfc48-c1ee-478e-8cda-84b8fefacb86;barna rizs (nyers);brown rice (raw);364.5;7.9;74.9;2.2
90e395b7-00fd-41a1-8f57-733aceef1847;sárgarépa;carrot;40.4;1.0;9.8;0.2
8a4c3924-03e8-4591-aca5-8374b836ddc8;brokkoli;broccoli;35.4;3.1;7.3;0.4
a9c7e9c2-7ab7-4c74-a889-1240fb8a6785;fehér bab (főtt);white beans (cooked);112.2;8.6;25.6;0.5
1e5dfc5e-1c9d-41b7-a9a8-65370ee78b59;kókuszolaj;coconut oil;927.9;0.0;0.0;104.0
e6d2c971-a017-469f-bf05-c9c9119a5f37;müzli;muesli;394.9;10.2;60.9;7.1
4b30f0fc-ff83-44c9-ba42-a823dceb5a82;barna rizs (nyers);brown rice (raw);382.5;8.3;78.6;2.3
aaee9966-3bb9-4223-b327-29fe6ddd62d9;zabpehely;oat flakes;388.9;13.0;60.0;7.0
f542d916-2f78-45fc-a42c-828161055416;csicseriborsó (főtt);chickpeas (cooked);156.9;8.6;25.8;2.5
47c87514-ad64-4815-8028-22878caf25a8;natúr görög joghurt;plain greek yogurt;95.5;9.8;3.9;4.9
2c2b99b1-04d1-4342-b8d2-7ae117f1fcdf;corn flakes;corn flakes;356.7;7.0;83.9;0.4
9dada4ac-60c9-4936-87d7-b8761e33d0fe;csirkemell (főtt);chicken breast (boiled);153.9;28.8;0.0;3.0
826495bd-fc09-41a9-8ad5-5e165c92c564;müzli;muesli;396.4;10.2;61.1;7.1
a59dc2e0-78aa-47d1-a1e0-9edddc0d3ac9;corn flakes;corn flakes;366.2;7.2;86.2;0.4
4a41b67f-c59b-4bf5-b71e-dc8e22f99579;corn flakes;corn flakes;364.8;7.2;85.8;0.4
18cc5836-d501-443f-a078-060f0f25dd16;müzli;muesli;402.5;10.3;62.1;7.2
59eed937-88ae-4cbf-88b7-9ad5c8a37f6e;protein por (tejsavó);whey protein powder;408.6;81.7;8.2;6.1
069860a8-fb8f-43de-8a5a-b2dcc3c629da;karfiol;cauliflower;25.7;2.1;5.1;0.3
a243ae19-52d4-47af-b53f-d5fbe173b761;tészta (nyers);pasta (raw);381.4;13.4;77.1;1.5
5192003e-d41b-46e7-8c9a-bd7cb7c2f14b;trappista sajt;semi-hard cheese;325.9;24.9;1.9;26.8
d4bdf913-6098-4b7b-8d9e-58c5f20e5722;karfiol;cauliflower;23.9;1.9;4.8;0.3
106a58aa-7db3-482e-b185-b0828ceaf7f0;tojásfehérje;egg white;50.0;10.6;0.0;0.0
204d7c41-1eda-4daf-9730-a2dd32662d5f;karfiol;cauliflower;24.1;1.9;4.8;0.3
eb1d59d6-c723-4ea0-9f87-1c5421d5613f;paradicsom;tomato;17.9;1.0;4.0;0.2
35897f16-6c45-477f-875d-abc2cee18c29;teljes kiőrlésű kenyér;wholegrain bread;241.9;9.8;40.1;3.9
c40bdb8f-bfe8-4fc1-b4ba-17e127143ac6;brokkoli;broccoli;35.2;3.1;7.2;0.4
05ed27a3-6ccd-4ca4-a407-dc895e2f143a;karfiol;cauliflower;25.7;2.1;5.1;0.3
949a9d34-1b87-41cf-b106-f3e4d652ac03;karfiol;cauliflower;25.3;2.0;5.1;0.3
42d87302-cedc-4094-991b-07dd35922779;uborka;cucumber;16.6;0.7;3.1;0.1
d24f451f-6014-4417-9348-16fb5c4ed86e;trappista sajt;semi-hard cheese;345.9;26.4;2.0;28.5
996c4bf5-a571-4407-9920-09104142f32f;teljes kiőrlésű kenyér;wholegrain bread;245.4;9.9;40.7;4.0
3231989d-7e35-4682-b901-a8fdec132509;banán;banana;93.3;1.2;24.1;0.3
66cb0ee6-43aa-41c4-93db-e0bfd8a4ab04;narancs;orange;49.1;0.9;12.5;0.2
67733305-9494-4c6f-ae5c-5ea69e231c27;paradicsom;tomato;17.1;1.0;3.8;0.2
93193e3c-78ff-46e8-af53-c5dedbefc254;dió;walnuts;623.6;14.3;13.3;62.0
717cc5de-b2a0-4d99-afd3-079af6c92c34;tonhal konzerv (vízben);canned tuna (in water);114.8;24.7;0.0;1.0
c0cb0f9f-6fda-4d31-a90b-a9ece1456f00;lazac;salmon;215.3;20.7;0.0;13.5
1e25e16f-25a0-46df-804b-6a9227a14bcb;brokkoli;broccoli;34.9;3.1;7.2;0.4
65e4fe08-3b94-4574-88ce-6d15417ae44a;dió;walnuts;653.1;15.0;14.0;64.9
def5c770-81fd-478b-be47-7f4db450fe4a;dió;walnuts;671.2;15.4;14.4;66.7
002294b5-8baa-4dc6-81a6-41609b3bf37d;corn flakes;corn flakes;341.1;6.7;80.3;0.4
f3e0c882-c01e-49e6-b4b2-6b85005fa52d;tonhal konzerv (vízben);canned tuna (in water);111.4;24.0;0.0;1.0
a572a1ce-9cbe-4dd0-bcea-dc1fb7e37509;tojás (egész);egg (whole);149.0;13.5;1.0;11.5
55a84c95-753c-4681-8c3c-c01fd6d59fb9;fehér kenyér;white bread;271.7;8.2;50.0;3.1
3a10afee-6b5f-4477-a491-7e73fd5498c3;tonhal konzerv (vízben);canned tuna (in water);117.2;25.3;0.0;1.0
2d358a20-ae99-4ae9-9159-be47da084ad5;lencse (főtt);lentils (cooked);120.7;9.4;20.8;0.4
63f214db-e3db-4d70-8d61-f77e7cf5cbb9;édesburgonya;sweet potato;88.4;1.6;20.6;0.1
257a2c5e-8561-45f3-8358-465c406f493f;teljes kiőrlésű kenyér;wholegrain bread;249.2;10.1;41.4;4.0
def3d483-1fbd-4f31-a415-4ef8c237497c;narancs;orange;44.8;0.9;11.4;0.2
0f395367-b5c6-48eb-85a5-b81dbb03ac79;fekete bab (főtt);black beans (cooked);126.2;8.6;22.0;0.5
45dca603-1ba2-469e-8225-c03d608fdcc8;zöldség mix (fagyasztott);vegetable mix (frozen);47.6;2.9;9.5;0.5
1ef0e802-e391-44fc-a6e4-ac95a05712e5;zsírszegény joghurt;low-fat yogurt;65.2;5.2;6.2;1.6
b6caf4ae-ec70-4b03-83b1-68bf0668f11f;mogyoróvaj;peanut butter;574.0;24.4;19.5;48.8
1b4c34b1-ad42-4f0d-9c2f-31a3748c97e1;narancs;orange;45.5;0.9;11.6;0.2
e38eff8e-a22d-4bdb-b9e8-832fdbac7d12;fehér bab (főtt);white beans (cooked);112.5;8.6;25.7;0.5
565340d9-94b6-41bb-ae72-d7b725b96ecb;narancs;orange;48.7;0.9;12.4;0.2
4b5e7c8c-dee0-4bb8-a1b4-f1a0ce8a0866;lencse (főtt);lentils (cooked);119.4;9.3;20.6;0.4
d75214d9-e161-4d10-9736-b3df35fd303d;édesburgonya;sweet potato;86.2;1.6;20.0;0.1
e5e1bf07-5e4d-4223-98ad-72c9dfa1118c;corn flakes;corn flakes;340.1;6.7;80.0;0.4
26f8a1e0-a256-4ff6-aab9-953f320bf42d;sárgarépa;carrot;41.8;1.0;10.2;0.2
f150efe7-ab64-4934-b44b-bf160170521b;csirkemell (főtt);chicken breast (boiled);154.3;28.9;0.0;3.0
545d440a-f852-4b53-841d-a4e7bab9a287;édesburgonya;sweet potato;88.7;1.7;20.6;0.1
02196bb0-9495-4010-bcf6-6abc25fccba5;lazac;salmon;199.3;19.2;0.0;12.5
c292a96f-10c7-42a4-be70-8f35e04e5f7c;kókuszolaj;coconut oil;867.1;0.0;0.0;97.2
ab429465-d36a-496c-9372-067e3e8d16aa;mogyoróvaj;peanut butter;585.8;24.9;19.9;49.8
cac07279-86c2-4fcd-abd9-daeb8b86a71a;fekete bab (főtt);black beans (cooked);125.9;8.6;21.9;0.5
44213d4d-3a3d-4490-a538-644c6a6d3838;sárgarépa;carrot;41.5;1.0;10.1;0.2
71ecd719-9b59-4e09-9b0c-8f8d07b9d0fd;protein por (tejsavó);whey protein powder;381.4;76.3;7.6;5.7
68f68f0b-ec15-40e6-8939-c5fef37afee5;banán;banana;89.3;1.1;23.1;0.3
cde74aeb-5391-466e-bb36-346f5eed0814;mogyoróvaj;peanut butter;567.3;24.1;19.3;48.2
e1b26c55-0f93-40ea-902a-3d1ed58692da;csirkemell (sült);chicken breast (grilled);162.6;30.6;0.0;3.5
215a4cbd-855a-46da-a4cc-5ceea705e6b0;csirkemell (sült);chicken breast (grilled);157.3;29.5;0.0;3.4
9c3f2ab4-b3e0-458d-bd40-b96da272e058;protein por (tejsavó);whey protein powder;392.3;78.5;7.8;5.9
48b20745-c456-4cd7-970d-0b1bd68bf6bb;kókuszolaj;coconut oil;907.9;0.0;0.0;101.8
03b0a3d6-c374-47f2-a01d-606e8fbf5cbf;marhahús (sovány);lean beef;209.4;25.9;0.0;10.0
7c297994-7cea-4df1-becb-76fbdba4ca5c;barna rizs (nyers);brown rice (raw);364.9;7.9;75.0;2.2
9fb126b2-75c7-499f-acfc-2d7e0ab24711;tojásfehérje;egg white;52.3;11.1;0.0;0.0
20e279cb-0c2b-4e0b-8360-1c7e971cf0c6;tej 1.5%;milk 1.5%;44.9;3.2;4.8;1.4
05c772c3-0789-4ae6-ac76-bf65bbfcb321;paprika;bell pepper;26.3;1.0;6.1;0.3
9c37bdf1-3e86-4483-8728-28b00bc9cf88;natúr görög joghurt;plain greek yogurt;93.6;9.7;3.9;4.8
4594a0c7-2167-44f1-997c-dc44092d82f3;paprika;bell pepper;26.6;1.0;6.1;0.3
66e22cdd-8168-4c17-addd-f5518094040f;zsírszegény joghurt;low-fat yogurt;64.7;5.1;6.2;1.5
2ce6fba3-7969-431a-97d6-f300791cea8f;fehér bab (főtt);white beans (cooked);111.8;8.5;25.5;0.5
a26dc8ea-c4be-4079-bbe6-7e96edf18037;fehér rizs (nyers);white rice (raw);360.7;7.0;78.2;0.6
cbd29d34-de1b-484c-977a-0a440d17179c;tészta (nyers);pasta (raw);376.4;13.2;76.1;1.5
80268abc-806c-4ef3-ba0d-e4ae6a16474f;fehér bab (főtt);white beans (cooked);112.5;8.6;25.6;0.5
02b1d821-eb8f-4493-afb4-5b6c1288041f;karfiol;cauliflower;25.1;2.0;5.0;0.3
40043802-14d3-4430-91bb-fce7cc1c82cc;corn flakes;corn flakes;362.4;7.1;85.3;0.4
6b34357c-de7b-4229-9679-708c3a658abf;csicseriborsó (főtt);chickpeas (cooked);169.9;9.3;28.0;2.7
556f2fa6-dc94-4154-8d0b-0c8e65056f93;burgonya;potato;78.0;2.0;17.2;0.1
437354a2-2841-4865-adf2-637341429a48;paprika;bell pepper;27.2;1.0;6.3;0.3
09911f6e-2762-4104-b7aa-4a93befad7f8;szőlő;grapes;66.4;0.6;17.3;0.4
8531810a-de1a-4f36-a311-dee8525bf038;pulykamell sonka;turkey ham;110.2;18.0;1.0;3.0
a23c2422-b12d-4aac-af09-d0cd1c7faa86;csirkemell (sült);chicken breast (grilled);166.0;31.2;0.0;3.6
7f1f3a9d-c216-4a12-8b0d-2263965213cd;édesburgonya;sweet potato;89.6;1.7;20.8;0.1
79a70b9e-e63e-4073-a31f-0aaaf2c64bb0;light sajt;light cheese;209.1;24.9;3.0;10.0
df3479d6-0380-496f-ab41-e4208ffb0df4;sárgarépa;carrot;42.1;1.0;10.3;0.2
fc85d64d-a82e-4ce0-9415-648cbe0c8033;brokkoli;broccoli;34.7;3.1;7.1;0.4
d52a21bd-013d-4538-93f9-38e9a16204ff;protein por (tejsavó);whey protein powder;381.2;76.2;7.6;5.7
8ac59f69-7246-4905-a63b-858d870ac442;mogyoróvaj;peanut butter;587.2;25.0;20.0;49.9
8c6a80ba-39ec-46dd-8b33-3858e4df8a2a;teljes kiőrlésű kenyér;wholegrain bread;237.3;9.6;39.4;3.8
e726283c-41f7-4618-a5bc-9e20d9dc119e;zsírszegény joghurt;low-fat yogurt;61.8;4.9;5.9;1.5
377ebea7-9a03-4c53-9fdc-e8ad0b07f18d;fehér rizs (nyers);white rice (raw);370.6;7.2;80.3;0.6
8454347e-1f85-40a3-82a8-f45fa62473c8;teljes kiőrlésű kenyér;wholegrain bread;248.5;10.1;41.2;4.0
aa9694f6-cff6-4d71-a62c-aea94437337a;tojás (egész);egg (whole);136.5;12.4;1.0;10.5
11129716-93ea-4d55-be5d-ac3f45f486a3;tej 1.5%;milk 1.5%;46.8;3.4;5.0;1.5
cc1f4ff8-fc05-446c-85d2-a75cce21e781;paprika;bell pepper;26.3;1.0;6.1;0.3
ae2a5f57-df5b-4969-9b6b-c318f9c2b175;zsírszegény túró;low-fat cottage cheese;101.9;13.5;3.1;4.2
0db51f73-6ad0-413d-9d39-e120263c78eb;marhahús (sovány);lean beef;205.9;25.5;0.0;9.8
b6970e9d-d417-428f-8b2c-bacc5ffa72aa;lencse (főtt);lentils (cooked);118.1;9.2;20.4;0.4
f9977fc5-ac0b-4b47-bff7-4be7359fc45d;lazac;salmon;200.0;19.2;0.0;12.5
a527dd47-83bd-4bbc-9a9d-c4efc58771f3;olívaolaj;olive oil;891.3;0.0;0.0;100.8
ddff2c29-254e-48e8-aca7-1d883cfe8722;fehér bab (főtt);white beans (cooked);108.7;8.3;24.8;0.5
17d8fd42-3e8d-4e14-8010-402bf4d7bd44;fehér kenyér;white bread;262.3;7.9;48.3;3.0
844ca8cf-4006-4349-9299-1d75d696f411;quinoa;quinoa;370.7;14.1;64.5;6.0
66ae0cae-db07-47cd-8fb8-a1973cd399f3;kókuszolaj;coconut oil;910.0;0.0;0.0;102.0
31c0a704-c189-46e5-a765-36771c33ef86;light sajt;light cheese;213.7;25.4;3.1;10.2
2124bd24-fe2d-4385-9bf2-67db1f108308;bulgur;bulgur;338.8;11.9;72.3;1.3
ae4eab80-6589-4a5a-aa8a-3dad2f695a8b;pulykamell sonka;turkey ham;105.2;17.2;1.0;2.9
7a88269b-e4c4-4163-aff9-02ee4481595e;csicseriborsó (főtt);chickpeas (cooked);166.4;9.1;27.4;2.6
88946a9a-75ea-42bc-bf21-026c1d24f752;sárgarépa;carrot;42.4;1.0;10.3;0.2
f583a8ba-e8b9-4ab0-863f-421ec3452229;protein por (tejsavó);whey protein powder;406.6;81.3;8.1;6.1
25b2289c-3ad8-4a75-af0c-b9ffca119c0b;karfiol;cauliflower;23.8;1.9;4.8;0.3
fbb40470-4213-4113-80fd-83c0eedc1509;tészta (nyers);pasta (raw);370.5;13.0;74.9;1.5
521a3842-5287-4308-8e7f-ab3bbd2ef945;fekete bab (főtt);black beans (cooked);137.7;9.4;24.0;0.5
